"source","target","strength"
1101053,1101053,332295.63
1101053,1101054,23575.35
1101053,1101055,35248.37
1101053,1101056,16210.83
1101053,1101057,12112.43
1101053,1101058,30511.9
1101053,1101060,16520.06
1101053,1101061,174645.09
1101053,1101063,7065.64
1101053,1101064,12652.44
1101053,1101067,2202.62
1101053,1101068,2195.2
1101053,1101069,921.26
1101053,1101070,1478.86
1101053,1101071,2818.28
1101053,1101072,172126.07
1101053,1101073,11026.28
1101053,1102052,75135.06
1101053,1102054,20337
1101053,1102055,70819.72
1101053,1102057,6179.86
1101053,1102058,4292.24
1101053,1102059,6864.08
1101053,1102060,8437.07
1101053,1102065,1077.54
1101053,1102067,2537.72
1101053,1102068,4689.96
1101053,1102069,3715.95
1101053,1102070,2692.36
1101053,1102071,2055.61
1101053,1102072,2388.77
1101053,1102073,1097.74
1101053,1103051,2814.9
1101053,1103052,2524.92
1101053,1103053,7315.32
1101053,1103057,3061.66
1101053,1103058,1178.99
1101053,1103059,1824.38
1101053,1103063,5489.99
1101053,1103064,463.58
1101053,1103065,3461.23
1101053,1103066,4393
1101053,1103069,6622.76
1101053,1103070,1530.64
1101053,1103071,4553.16
1101053,1103072,4753.84
1101053,1103073,14194.34
1101053,1103074,9056.6
1101053,1104052,1016.79
1101053,1104054,2637.85
1101053,1104055,2377.77
1101053,1104056,2418.36
1101053,1104057,3170.75
1101053,1104058,1064.97
1101053,1104059,1662.42
1101053,1104062,1493.18
1101053,1104065,1633.56
1101053,1104066,1713.95
1101053,1104067,1293.85
1101053,1104068,2251.05
1101053,1104069,606.46
1101053,1104070,1706.21
1101053,1104071,4265.98
1101053,1104072,2545.13
1101053,1104073,3956.68
1101053,1105053,2615.28
1101053,1105054,949.87
1101053,1105055,881.14
1101053,1105056,1348.65
1101053,1105057,615.95
1101053,1105058,1570.26
1101053,1105059,1197.14
1101053,1105060,1669.14
1101053,1105061,1804.97
1101053,1105062,2281.29
1101053,1105063,3042.91
1101053,1105064,1038.83
1101053,1105065,1141.82
1101053,1105066,2130.04
1101053,1105067,1480.78
1101053,1106071,1822.37
1101053,1106072,1974.53
1101053,1106073,1374.79
1101053,1106080,1872.09
1101053,1106081,5175.37
1101053,1106082,4198.39
1101053,1106083,3490.72
1101053,1106084,1317.68
1101053,1106086,1271.33
1101053,1106087,2563.26
1101053,1106088,2487.84
1101053,1106089,2403.28
1101053,1106090,1517.43
1101053,1106091,3080.39
1101053,1107052,901.37
1101053,1107054,772.6
1101053,1107055,561.89
1101053,1107057,972.34
1101053,1107059,573.56
1101053,1107060,1910
1101053,1107061,578.14
1101053,1107062,1431.53
1101053,1107064,1275.92
1101053,1107065,1086.63
1101053,1107068,632.61
1101053,1107069,1887.2
1101053,1107070,978.84
1101053,1107071,1244.83
1101053,1107072,755.09
1101053,1107073,1857.4
1101053,1108058,1670.74
1101053,1108059,2378.34
1101053,1108060,3699.05
1101053,1108061,2690.63
1101053,1108062,2180.17
1101053,1108063,3472.08
1101053,1108064,3060.61
1101053,1108065,2965.45
1101053,1108066,4281.98
1101053,1108068,2285.42
1101053,1108071,2501.7
1101053,1108072,1513.37
1101053,1108076,1780.94
1101053,1108077,969.46
1101053,1108078,591.61
1101053,1108081,15079.85
1101053,1108082,5509.97
1101053,1108083,5317.84
1101053,1108084,3267.9
1101053,1108085,1871.36
1101053,1109060,1196.69
1101053,1109061,1164
1101053,1109062,1083.22
1101053,1109063,1085.59
1101053,1109064,1504.77
1101053,1109065,1903.2
1101053,1109069,1590.59
1101053,1109070,2026.53
1101053,1109071,2963.15
1101053,1109072,3363.38
1101053,1109073,2750.97
1101053,1109074,1687.11
1101053,1109075,2190.11
1101053,1110051,1035.87
1101053,1110052,1210.51
1101053,1110053,1073.15
1101053,1110054,1310.09
1101053,1110055,1633.66
1101053,1110056,363.92
1101053,1110057,1468.16
1101053,1110059,1543.34
1101053,1110060,2094.9
1101053,1110061,348.32
1101053,1110062,2236.08
1101053,1110063,1491.79
1101053,1110064,1120.42
1101053,1110065,720.09
1101053,1111051,2275.41
1101053,1111052,1350.49
