"source","target","strength"
1101053,1101053,227119.64
1101053,1101054,11213.52
1101053,1101055,22455.72
1101053,1101056,10251.08
1101053,1101057,7804.19
1101053,1101058,18958.92
1101053,1101060,7880.63
1101053,1101061,116080.56
1101053,1101063,3782.78
1101053,1101064,6319.11
1101053,1101067,994.59
1101053,1101068,1509.71
1101053,1101069,490.2
1101053,1101070,963.19
1101053,1101071,1724.72
1101053,1101072,63283.71
1101053,1101073,5941.02
1101053,1102052,44003.51
1101053,1102054,12794.71
1101053,1102055,42403.1
1101053,1102057,3589.7
1101053,1102058,1996.01
1101053,1102059,4384.92
1101053,1102060,5162.06
1101053,1102065,712
1101053,1102067,1395.65
1101053,1102068,3372.49
1101053,1102069,2687.85
1101053,1102070,1694.54
1101053,1102071,2039.81
1101053,1102072,1269.14
1101053,1102073,1210.35
1101053,1103051,1963.09
1101053,1103052,1895.5
1101053,1103053,3974.31
1101053,1103057,2343.3
1101053,1103058,984.56
1101053,1103059,1107.8
1101053,1103063,4385.76
1101053,1103064,416.56
1101053,1103065,1675.45
1101053,1103066,2751.7
1101053,1103069,3431.91
1101053,1103070,1122.91
1101053,1103071,2954.54
1101053,1103072,3012.73
1101053,1103073,8951.93
1101053,1103074,6472.23
1101053,1104052,769.18
1101053,1104054,1729.38
1101053,1104055,1080.53
1101053,1104056,2030.98
1101053,1104057,2355.09
1101053,1104058,819.83
1101053,1104059,1058.26
1101053,1104062,1341.53
1101053,1104065,882.23
1101053,1104066,1422.5
1101053,1104067,891.54
1101053,1104068,1711.34
1101053,1104069,276.08
1101053,1104070,804.12
1101053,1104071,2587.16
1101053,1104072,2068.99
1101053,1104073,2870.43
1101053,1105053,1344.45
1101053,1105054,623.37
1101053,1105055,609.25
1101053,1105056,849.52
1101053,1105057,499.99
1101053,1105058,837.51
1101053,1105059,1123.38
1101053,1105060,1072.76
1101053,1105061,1420.12
1101053,1105062,1380.76
1101053,1105063,2057.53
1101053,1105064,875.55
1101053,1105065,863.04
1101053,1105066,1455.75
1101053,1105067,982.17
1101053,1106071,1006.11
1101053,1106072,1171.13
1101053,1106073,823.72
1101053,1106080,1509.1
1101053,1106081,3438.69
1101053,1106082,2672.16
1101053,1106083,2400.22
1101053,1106084,674.79
1101053,1106086,1133.98
1101053,1106087,1617.41
1101053,1106088,1497.36
1101053,1106089,1236.81
1101053,1106090,1059.94
1101053,1106091,2144.79
1101053,1107052,850.59
1101053,1107054,670.24
1101053,1107055,275.29
1101053,1107057,927.33
1101053,1107059,969.98
1101053,1107060,1065.84
1101053,1107061,638.68
1101053,1107062,1144.57
1101053,1107064,994.33
1101053,1107065,791.67
1101053,1107068,452.09
1101053,1107069,1483.19
1101053,1107070,379.37
1101053,1107071,694.8
1101053,1107072,427.12
1101053,1107073,1109.04
1101053,1108058,1061.47
1101053,1108059,1810.18
1101053,1108060,2103.13
1101053,1108061,2388.84
1101053,1108062,1702.88
1101053,1108063,2896.3
1101053,1108064,2098.85
1101053,1108065,2258.86
1101053,1108066,2979.49
1101053,1108068,1231.05
1101053,1108071,1591.42
1101053,1108072,1469.71
1101053,1108076,1097.99
1101053,1108077,605.04
1101053,1108078,620.96
1101053,1108081,11601.04
1101053,1108082,3333.65
1101053,1108083,3422.12
1101053,1108084,2466.46
1101053,1108085,1785.1
1101053,1109060,1508.92
1101053,1109061,781.33
1101053,1109062,519.71
1101053,1109063,928.97
1101053,1109064,852.11
1101053,1109065,1351.16
1101053,1109069,1342.5
1101053,1109070,1551.36
1101053,1109071,2519.21
1101053,1109072,2217.17
1101053,1109073,2369.88
1101053,1109074,1751.81
1101053,1109075,1590.77
1101053,1110051,887.75
1101053,1110052,1055.48
1101053,1110053,903.08
1101053,1110054,1213.85
1101053,1110055,983.93
1101053,1110056,434.61
1101053,1110057,792.39
1101053,1110059,1081.28
1101053,1110060,1508.2
1101053,1110061,369.39
1101053,1110062,1844.23
1101053,1110063,1148.1
1101053,1110064,818.36
1101053,1110065,692.5
1101053,1111051,986.31
1101053,1111052,1158.37
1101053,1111053,1535.95
1101053,1111056,1558.76
1101053,1111058,1763.3
1101053,1111059,547.31
1101053,1111060,1337.62
1101053,1111061,885.72
1101053,1111064,811.22
1101053,1111065,1124.16
1101053,1111066,1436.23
1101053,1111069,794.73
1101053,1111072,1191.58
1101053,1111073,546.17
1101053,1111074,495.68
1101053,1111076,548.01
1101053,1111077,1667.64
1101053,1111078,1039.1
1101053,1111079,1560.04
1101053,1112051,9269.46
1101053,1112052,6677.07
1101053,1112055,4725.71
1101053,1112056,2719.14
1101053,1112057,3071.81
1101053,1112058,7761.65
1101053,1112059,4636.35
1101053,1112060,2110.91
1101053,1112065,2550.81
1101053,1112066,1615.57
1101053,1112067,1427.83
1101053,1112068,1197.3
1101053,1112071,11616.88
1101053,1112072,3785.88
1101053,1112073,2230.18
1101053,1112074,3052.87
1101053,1113052,13263.61
1101053,1113062,9810.62999999999
1101053,1113064,4998.63
1101053,1113065,3233.67
1101053,1113066,5191.83
1101053,1113068,5418.34
1101053,1113069,1671.71
1101053,1113070,2022.7
1101053,1113071,1560.12
1101053,1113072,2938.88
1101053,1113073,26899.58
1101053,1113074,20448.46
1101053,1113075,13745
1101053,1113076,8082.37
1101053,1114059,5063.41
1101053,1114060,3047.93
1101053,1114061,1994.81
1101053,1114063,3098.5
1101053,1114066,10397.19
1101053,1114068,1910.13
1101053,1114069,1633.14
1101053,1114070,1383.98
1101053,1114071,2245.26
1101053,1114072,1848.88
1101053,1114073,3917.82
1101053,1114074,4107.38
1101053,1114075,4506.62
1101053,1114076,3086.88
1101053,1114077,10450.95
1101053,1114078,5984.56
1101053,1115051,3250.2
1101053,1115052,1295.13
1101053,1115053,577.36
1101053,1115054,1311.19
1101053,1115057,225.42
1101053,1115058,479.58
1101053,1115059,297.47
1101053,1115060,266.56
1101053,1115061,401.15
1101053,1115062,339.76
1101053,1115063,763.03
1101053,1115064,559.79
1101053,1115065,891.71
1101053,1115066,1809.17
1101053,1115069,1206.59
1101053,1115070,1441.01
1101053,1115071,1951.76
1101053,1115072,2586.8
1101053,1116051,1641.27
1101053,1116052,956.98
1101053,1116053,912.93
1101053,1116054,1668.29
1101053,1116055,1599.78
1101053,1116057,510.73
1101053,1116058,823.59
1101053,1116059,508.93
1101053,1116061,1009.15
1101053,1116063,1652.75
1101053,1116064,1523.24
1101053,1116065,709.45
1101053,1116066,575.07
1101053,1116067,1561.17
1101053,1116069,2331.01
1101053,1116070,1179.19
1101053,1116071,780.6
1101053,1116072,999.44
1101053,1116073,2243.49
1101053,1116074,1579.35
1101053,1117051,2034.16
1101053,1117052,629.53
1101053,1117054,1531.06
1101053,1117055,434.14
1101053,1117056,1680.92
1101053,1117061,718.63
1101053,1117062,438
1101053,1117064,582.69
1101053,1117065,363.49
1101053,1117067,506.96
1101053,1117068,1569.7
1101053,1117069,816.09
1101053,1117070,95.09
1101053,1117071,809.52
1101053,1117072,955.51
1101053,1118051,1207.99
1101053,1118052,928.66
1101053,1118053,96.84
1101053,1118054,361.46
1101053,1118055,350.8
1101053,1118057,662.31
1101053,1118058,422.69
1101053,1118059,518.4
1101053,1118060,213.31
1101053,1118061,122.45
1101053,1119054,15177.42
1101053,1119055,2458.07
1101053,1119056,2578.13
1101053,1119061,1571.79
1101053,1119062,1908.24
1101053,1119063,1571.65
1101053,1119065,343.67
1101053,1119066,382.75
1101053,1119067,104.92
1101053,1119068,982.11
1101053,1119069,459.88
1101053,1119070,334.79
1101053,1119071,466.14
1101053,1119072,1296.01
1101053,1119073,1392.14
1101053,1119074,5402.65
1101053,1119075,901.35
1101053,1119076,2169.18
1101053,1120052,895.5
1101053,1120053,2265.69
1101053,1120054,1207.55
1101053,1120055,601.9
1101053,1120056,611.99
1101053,1120063,1419.17
1101053,1120065,836.41
1101053,1120066,373.39
1101053,1120067,611.35
1101053,1120068,1820.2
1101053,1120069,621.18
1101053,1120070,804.81
1101053,1120071,1974.01
1101053,1120072,1713.34
1101053,1120073,1534.97
1101053,1121052,512.28
1101053,1121054,494.77
1101053,1121057,956.67
1101053,1121058,1311.47
1101053,1121061,366.34
1101053,1121062,797.42
1101053,1121063,1093.12
1101053,1121064,708.86
1101053,1121065,344.71
1101053,1121066,523.86
1101053,1121068,491.87
1101053,1121069,859.18
1101053,1121071,338.56
1101053,1121072,804.69
1101053,1121073,1046.89
1101053,1121078,848.02
1101053,1121079,829.94
1101053,1121080,1186.58
1101053,1121081,337.49
1101053,1121082,597.1
1101053,1121083,617.6
1101053,1122051,2580.66
1101053,1122052,2307.48
1101053,1122053,6259.3
1101053,1122054,3149.91
1101053,1122055,3084.89
1101053,1122056,795.82
1101053,1122057,2813.25
1101053,1122058,1943.2
1101053,1122059,1299.59
1101053,1122060,5265.28
1101053,1122061,1405.7
1101053,1122062,953.97
1101053,1122063,1218.27
1101053,1122064,733.17
1101053,1122065,2282.45
1101053,1122066,2936.91
1101053,1122067,1875.47
1101053,1122068,978.17
1101053,1123051,5086.96
1101053,1123052,2718.95
1101053,1123053,3632.63
1101053,1123058,2764.34
1101053,1123059,2355.77
1101053,1123060,1999.44
1101053,1123063,1755.85
1101053,1123064,6661.61
1101053,1123065,1778.18
1101053,1123066,2012.72
1101053,1123067,1618.07
1101053,1123068,497.44
1101053,1123071,807.44
1101053,1123072,1550.36
1101053,1123073,360.92
1101053,1123074,684.72
1101053,1123075,831.38
1101053,1123076,1513.34
1101053,1123077,5117.57
1101053,1123078,3922.29
1101053,1123079,3145.29
1101053,1123080,969.63
1101053,1124051,596.44
1101053,1124052,1333.11
1101053,1124053,262.9
1101053,1124054,537.03
1101053,1124055,200.34
1101053,1124056,302.69
1101053,1124057,997.01
1101053,1124058,1235.4
1101053,1124059,910.2
1101053,1124060,1525.61
1101053,1124061,867.58
1101053,1124062,729.97
1101053,1124063,814.08
1101053,1124064,757.53
1101053,1124065,1133.28
1101053,1124066,1109.3
1101053,1124067,1131.12
1101053,1124068,445.89
1101053,1124069,1620.81
1101053,1124071,1422.89
1101053,1124075,862.64
1101053,1124077,2153.07
1101053,1124078,501.97
1101053,1124079,1276.24
1101053,1124080,2425
1101053,1124081,453.05
1101053,1124082,801.53
1101053,1125051,869.86
1101053,1125052,1255.7
1101053,1125053,1271.56
1101053,1125054,481.69
1101053,1125055,828.49
1101053,1125056,650.17
1101053,1125058,567.93
1101053,1125059,453.83
1101053,1125061,719.14
1101053,1125063,1102.73
1101053,1125065,597.29
1101053,1125066,868.04
1101053,1125067,859.15
1101053,1125070,85.47
1101053,1125071,768.75
1101053,1125072,808.06
1101053,1125073,907.33
1101053,1125074,1637.62
