"source","target","strength"
1101053,1101053,198569.7
1101053,1101054,12529.61
1101053,1101055,20469.15
1101053,1101056,8921.02
1101053,1101057,6701.89
1101053,1101058,17145.19
1101053,1101060,7839.59
1101053,1101061,99121.61
1101053,1101063,3402.32
1101053,1101064,6001.09
1101053,1101067,1281.4
1101053,1101068,909.61
1101053,1101069,363.09
1101053,1101070,899.75
1101053,1101071,1386.11
1101053,1101072,62635.85
1101053,1101073,5569.5
1101053,1102052,38759.92
1101053,1102054,11763.59
1101053,1102055,33154.34
1101053,1102057,2938.94
1101053,1102058,1920.23
1101053,1102059,3542.47
1101053,1102060,4223.14
1101053,1102065,499.84
1101053,1102067,1262.41
1101053,1102068,2825.42
1101053,1102069,2439.85
1101053,1102070,1501.69
1101053,1102071,1549.78
1101053,1102072,1168.53
1101053,1102073,790.95
1101053,1103051,1402.89
1101053,1103052,1548.95
1101053,1103053,3179.58
1101053,1103057,2120.04
1101053,1103058,786.56
1101053,1103059,916.46
1101053,1103063,4136.52
1101053,1103064,308.9
1101053,1103065,1533.36
1101053,1103066,2055.81
1101053,1103069,3260.01
1101053,1103070,962.94
1101053,1103071,2517.41
1101053,1103072,2871.07
1101053,1103073,8105.05
1101053,1103074,5589.02
1101053,1104052,555.53
1101053,1104054,1373.3
1101053,1104055,1003.98
1101053,1104056,1372.78
1101053,1104057,1840.26
1101053,1104058,826.95
1101053,1104059,1168.97
1101053,1104062,1154.56
1101053,1104065,713.35
1101053,1104066,1334.1
1101053,1104067,672.48
1101053,1104068,1406.28
1101053,1104069,197.48
1101053,1104070,1023.79
1101053,1104071,2276.13
1101053,1104072,1702.68
1101053,1104073,3056.6
1101053,1105053,1040.72
1101053,1105054,642.97
1101053,1105055,480.63
1101053,1105056,839.88
1101053,1105057,394.73
1101053,1105058,685.21
1101053,1105059,769.26
1101053,1105060,1054.02
1101053,1105061,955.38
1101053,1105062,1203.57
1101053,1105063,1922.14
1101053,1105064,716.25
1101053,1105065,610.91
1101053,1105066,1142.51
1101053,1105067,805.15
1101053,1106071,1170.13
1101053,1106072,1169.81
1101053,1106073,825.09
1101053,1106080,1322.57
1101053,1106081,3307.87
1101053,1106082,2528.07
1101053,1106083,2578.07
1101053,1106084,620.65
1101053,1106086,1186.5
1101053,1106087,1169.66
1101053,1106088,1240.13
1101053,1106089,1161.71
1101053,1106090,1003.7
1101053,1106091,1847.03
1101053,1107052,592.23
1101053,1107054,309.28
1101053,1107055,276.01
1101053,1107057,771.96
1101053,1107059,545.75
1101053,1107060,768.72
1101053,1107061,404.08
1101053,1107062,844.33
1101053,1107064,871.86
1101053,1107065,572.26
1101053,1107068,407.81
1101053,1107069,1395.23
1101053,1107070,585.6
1101053,1107071,763.61
1101053,1107072,396.68
1101053,1107073,932.69
1101053,1108058,1023.3
1101053,1108059,1565.11
1101053,1108060,1446.33
1101053,1108061,2066.9
1101053,1108062,1282.14
1101053,1108063,2548.19
1101053,1108064,1434.09
1101053,1108065,1977.75
1101053,1108066,2620.75
1101053,1108068,1266.53
1101053,1108071,1124.88
1101053,1108072,1177.72
1101053,1108076,906.04
1101053,1108077,410.59
1101053,1108078,443.37
1101053,1108081,10311.81
1101053,1108082,2811.28
1101053,1108083,3099.8
1101053,1108084,2362.63
1101053,1108085,1318.61
1101053,1109060,1244.02
1101053,1109061,733.67
1101053,1109062,639.91
1101053,1109063,776.63
1101053,1109064,784.58
1101053,1109065,1129.4
1101053,1109069,1090.12
1101053,1109070,831.61
1101053,1109071,2021.3
1101053,1109072,1348.64
1101053,1109073,1930.88
1101053,1109074,1153.41
1101053,1109075,1457.89
1101053,1110051,634.95
1101053,1110052,618.42
1101053,1110053,1011.61
1101053,1110054,1167.7
1101053,1110055,956.65
1101053,1110056,498.96
1101053,1110057,675.04
1101053,1110059,983.53
1101053,1110060,1465.65
1101053,1110061,194.22
1101053,1110062,1471.87
1101053,1110063,838.24
1101053,1110064,747.63
1101053,1110065,413.42
1101053,1111051,990.84
1101053,1111052,1225.13
1101053,1111053,1289.62
1101053,1111056,1321.51
1101053,1111058,1259.11
1101053,1111059,504.06
1101053,1111060,1105.13
1101053,1111061,700.99
1101053,1111064,528.42
1101053,1111065,1091.07
1101053,1111066,1315.44
1101053,1111069,586.34
1101053,1111072,1059.83
1101053,1111073,661.9
1101053,1111074,440.19
1101053,1111076,498.66
1101053,1111077,1398.25
1101053,1111078,1217.45
1101053,1111079,1317.84
1101053,1112051,8037.85
1101053,1112052,5711.62
1101053,1112055,3373.49
1101053,1112056,1939.7
1101053,1112057,2301.7
1101053,1112058,6336.59
1101053,1112059,3825.48
1101053,1112060,2138.44
1101053,1112065,2324.77
1101053,1112066,1401.13
1101053,1112067,1068.62
1101053,1112068,937.39
1101053,1112071,9810.41
1101053,1112072,2948.69
1101053,1112073,2133.18
1101053,1112074,2703.52
1101053,1113052,12499.73
1101053,1113062,9491
1101053,1113064,3765.34
1101053,1113065,3349.01
1101053,1113066,4528.05
1101053,1113068,5298.09
1101053,1113069,1457.2
1101053,1113070,2246.77
1101053,1113071,1360.94
1101053,1113072,2707.6
1101053,1113073,28728.08
1101053,1113074,20385.85
1101053,1113075,12355.11
1101053,1113076,6989.1
1101053,1114059,4281.55
1101053,1114060,2628.49
1101053,1114061,2005.14
1101053,1114063,2215.4
1101053,1114066,8169.59
1101053,1114068,1565.85
1101053,1114069,1452.55
1101053,1114070,1241.93
1101053,1114071,2068.13
1101053,1114072,1738.26
1101053,1114073,3548.55
1101053,1114074,4179.58
1101053,1114075,3726.7
1101053,1114076,3346.43
1101053,1114077,8551.69
1101053,1114078,5165.86
1101053,1115051,2834.24
1101053,1115052,1175.72
1101053,1115053,459.97
1101053,1115054,959.46
1101053,1115057,203.2
1101053,1115058,287.78
1101053,1115059,292.55
1101053,1115060,219.42
1101053,1115061,226.25
1101053,1115062,219.59
1101053,1115063,676.7
1101053,1115064,377.48
1101053,1115065,881.59
1101053,1115066,1595.01
1101053,1115069,1308.66
1101053,1115070,1188.85
1101053,1115071,2017.06
1101053,1115072,2339.13
1101053,1116051,1468.7
1101053,1116052,1002.92
1101053,1116053,955.14
1101053,1116054,1503.3
1101053,1116055,1298.5
1101053,1116057,516.19
1101053,1116058,775.49
1101053,1116059,391.83
1101053,1116061,875.79
1101053,1116063,1969.54
1101053,1116064,1618.16
1101053,1116065,708.86
1101053,1116066,578.52
1101053,1116067,1394.68
1101053,1116069,1860.91
1101053,1116070,875.31
1101053,1116071,599.57
1101053,1116072,768.56
1101053,1116073,1561.82
1101053,1116074,1489.17
