"source","target","strength"
1101053,1101053,213902.71
1101053,1101054,10742.42
1101053,1101055,22185.91
1101053,1101056,8798.72
1101053,1101057,6815.1
1101053,1101058,19669.77
1101053,1101060,6805.59
1101053,1101061,90996.8800000001
1101053,1101063,3550.08
1101053,1101064,6099.1
1101053,1101067,1079.51
1101053,1101068,1291.43
1101053,1101069,493.42
1101053,1101070,1021.43
1101053,1101071,1834.31
1101053,1101072,62873.63
1101053,1101073,5203.93
1101053,1102052,41081.04
1101053,1102054,12238.55
1101053,1102055,34544.09
1101053,1102057,2975.86
1101053,1102058,1529.02
1101053,1102059,3582.42
1101053,1102060,5045.1
1101053,1102065,671.91
1101053,1102067,1370.62
1101053,1102068,3162.44
1101053,1102069,2768.43
1101053,1102070,1534.18
1101053,1102071,1689.4
1101053,1102072,1007.07
1101053,1102073,874.86
1101053,1103051,1639.73
1101053,1103052,1778.76
1101053,1103053,3370.75
1101053,1103057,1958.96
1101053,1103058,842.57
1101053,1103059,938.97
1101053,1103063,4593.63
1101053,1103064,453.11
1101053,1103065,1449.14
1101053,1103066,2543.96
1101053,1103069,3454.44
1101053,1103070,1238.91
1101053,1103071,2820.13
1101053,1103072,3028.72
1101053,1103073,7686.98
1101053,1103074,6001.77
1101053,1104052,725.67
1101053,1104054,1495.97
1101053,1104055,1006.18
1101053,1104056,1558.1
1101053,1104057,2084.95
1101053,1104058,932.28
1101053,1104059,1016.19
1101053,1104062,1081.08
1101053,1104065,781.59
1101053,1104066,1267.1
1101053,1104067,722.97
1101053,1104068,1571.83
1101053,1104069,300.71
1101053,1104070,700.5
1101053,1104071,2359.67
1101053,1104072,1943.16
1101053,1104073,2835.5
1101053,1105053,1160.67
1101053,1105054,619.25
1101053,1105055,572.19
1101053,1105056,806.64
1101053,1105057,507.31
1101053,1105058,753.29
1101053,1105059,992.76
1101053,1105060,978.45
1101053,1105061,1060.32
1101053,1105062,1183.91
1101053,1105063,2136.3
1101053,1105064,847.55
1101053,1105065,761.63
1101053,1105066,1184.48
1101053,1105067,714.49
1101053,1106071,922.92
1101053,1106072,1123.86
1101053,1106073,656.05
1101053,1106080,1466.85
1101053,1106081,3452.34
1101053,1106082,2627.35
1101053,1106083,2290.51
1101053,1106084,589.51
1101053,1106086,1226.32
1101053,1106087,1644.52
1101053,1106088,1313.31
1101053,1106089,1227.87
1101053,1106090,945.19
1101053,1106091,1801.14
1101053,1107052,748.79
1101053,1107054,531.81
1101053,1107055,285.19
1101053,1107057,1060.16
1101053,1107059,870.4
1101053,1107060,1072.65
1101053,1107061,595.28
1101053,1107062,989.94
1101053,1107064,1125.17
1101053,1107065,751.97
1101053,1107068,517.39
1101053,1107069,1465.71
1101053,1107070,369.98
1101053,1107071,730.7
1101053,1107072,417.95
1101053,1107073,930.21
1101053,1108058,893.11
1101053,1108059,1992.93
1101053,1108060,1971.08
1101053,1108061,2090.47
1101053,1108062,1499.34
1101053,1108063,2722.67
1101053,1108064,2003.46
1101053,1108065,2152.93
1101053,1108066,2658.9
1101053,1108068,1257.36
1101053,1108071,1452.41
1101053,1108072,1481.12
1101053,1108076,1044.19
1101053,1108077,366.79
1101053,1108078,511.25
1101053,1108081,10162.27
1101053,1108082,3506.46
1101053,1108083,3266.76
1101053,1108084,1884.67
1101053,1108085,1706.39
1101053,1109060,1469.53
1101053,1109061,881.6
1101053,1109062,515.42
1101053,1109063,1093.23
1101053,1109064,768.84
1101053,1109065,1107.28
1101053,1109069,1426.13
1101053,1109070,1462.08
1101053,1109071,2364.56
1101053,1109072,1767.45
1101053,1109073,2348.78
1101053,1109074,1544.88
1101053,1109075,1622.01
1101053,1110051,792.15
1101053,1110052,827.54
1101053,1110053,873.06
1101053,1110054,1165.15
1101053,1110055,1046.36
1101053,1110056,372.64
1101053,1110057,804.32
1101053,1110059,931.3
1101053,1110060,1647.17
1101053,1110061,298.62
1101053,1110062,1770.78
1101053,1110063,977.96
1101053,1110064,799.97
1101053,1110065,958.5
1101053,1111051,1098.24
1101053,1111052,1107.73
1101053,1111053,1361
1101053,1111056,1524.36
1101053,1111058,1635.16
1101053,1111059,561.93
1101053,1111060,1512.78
1101053,1111061,954.21
1101053,1111064,767.08
1101053,1111065,1012.1
1101053,1111066,1378.34
1101053,1111069,687.42
1101053,1111072,1214.42
1101053,1111073,577.26
1101053,1111074,470.93
1101053,1111076,550.78
1101053,1111077,1508.91
1101053,1111078,962.04
1101053,1111079,1409.92
1101053,1112051,8939.11
1101053,1112052,6471.42
1101053,1112055,4126.99
1101053,1112056,2513.36
1101053,1112057,2895.23
1101053,1112058,6979.64
1101053,1112059,3571.54
1101053,1112060,2129.93
1101053,1112065,2204.69
1101053,1112066,1608.33
1101053,1112067,1242.17
1101053,1112068,1023.08
1101053,1112071,11323.54
1101053,1112072,3920.87
1101053,1112073,2139.93
1101053,1112074,3253.7
1101053,1113052,12229.31
1101053,1113062,9578.32
1101053,1113064,4513.48
1101053,1113065,3334.33
1101053,1113066,5092.56
1101053,1113068,5125.43
1101053,1113069,1746.68
1101053,1113070,2270.64
1101053,1113071,1322.17
1101053,1113072,2744.09
1101053,1113073,25949.36
1101053,1113074,19727.86
1101053,1113075,12616.26
1101053,1113076,7193.03
1101053,1114059,4510.36
1101053,1114060,2826.65
1101053,1114061,2132.52
1101053,1114063,2532.8
1101053,1114066,8608.27
1101053,1114068,1780.21
1101053,1114069,1493.46
1101053,1114070,1230.38
1101053,1114071,1882.15
1101053,1114072,1799.07
1101053,1114073,3941.15
1101053,1114074,4394.25
1101053,1114075,3705.35
1101053,1114076,3301.25
1101053,1114077,10025.75
1101053,1114078,5530.38
1101053,1115051,2723.56
1101053,1115052,1089.66
1101053,1115053,549.7
1101053,1115054,1125.12
1101053,1115057,280.92
1101053,1115058,276.41
1101053,1115059,171.05
1101053,1115060,295.62
1101053,1115061,403.61
1101053,1115062,333.55
1101053,1115063,668.98
1101053,1115064,399.71
1101053,1115065,749.22
1101053,1115066,1417.8
1101053,1115069,1012.17
1101053,1115070,1121.6
1101053,1115071,1595.11
1101053,1115072,2233.05
1101053,1116051,1709.72
1101053,1116052,834.93
1101053,1116053,859.49
1101053,1116054,1443.87
1101053,1116055,1477.64
1101053,1116057,467.83
1101053,1116058,714.84
1101053,1116059,479.86
1101053,1116061,914.67
1101053,1116063,1645.52
1101053,1116064,1497.49
1101053,1116065,711.13
1101053,1116066,531.18
1101053,1116067,1456.43
1101053,1116069,1954.64
1101053,1116070,923.24
1101053,1116071,656.04
1101053,1116072,835.05
1101053,1116073,1847.55
