"source","target","strength"
1101053,1101053,357778.36
1101053,1101054,18205.43
1101053,1101055,31129.6
1101053,1101056,15314.19
1101053,1101057,12083.7
1101053,1101058,28216.64
1101053,1101060,13110.41
1101053,1101061,181626.57
1101053,1101063,6468.97
1101053,1101064,12444.04
1101053,1101067,2340.83
1101053,1101068,2338.54
1101053,1101069,1098.44
1101053,1101070,1325.31
1101053,1101071,3024.83
1101053,1101072,114753.09
1101053,1101073,10618.9
1101053,1102052,68647.75
1101053,1102054,20587.38
1101053,1102055,73648.52
1101053,1102057,6052.72
1101053,1102058,4029.34
1101053,1102059,7762.93
1101053,1102060,7476.06
1101053,1102065,1084.28
1101053,1102067,2352.06
1101053,1102068,4417.19
1101053,1102069,3260.4
1101053,1102070,2328.35
1101053,1102071,2379.93
1101053,1102072,2278.55
1101053,1102073,1042.49
1101053,1103051,3059.55
1101053,1103052,3278.86
1101053,1103053,7291.84
1101053,1103057,2562.52
1101053,1103058,1184.41
1101053,1103059,1850.45
1101053,1103063,4560.5
1101053,1103064,589.66
1101053,1103065,2941.25
1101053,1103066,3881.97
1101053,1103069,5487.71
1101053,1103070,1575.01
1101053,1103071,4559.2
1101053,1103072,4020.74
1101053,1103073,15910.52
1101053,1103074,8753.76
1101053,1104052,1080.86
1101053,1104054,2206.64
1101053,1104055,1744.07
1101053,1104056,2438.13
1101053,1104057,3012.38
1101053,1104058,1005.53
1101053,1104059,1933
1101053,1104062,1926.36
1101053,1104065,1412.53
1101053,1104066,1788.68
1101053,1104067,1248.05
1101053,1104068,2507.06
1101053,1104069,540.42
1101053,1104070,1738.27
1101053,1104071,4370.81
1101053,1104072,2838.07
1101053,1104073,3967.95
1101053,1105053,2568.99
1101053,1105054,897.78
1101053,1105055,696.85
1101053,1105056,1525.52
1101053,1105057,757.66
1101053,1105058,1410.69
1101053,1105059,1608.58
1101053,1105060,1401.78
1101053,1105061,1960.87
1101053,1105062,1945.57
1101053,1105063,3469.03
1101053,1105064,1133.28
1101053,1105065,1533.33
1101053,1105066,2109.43
1101053,1105067,1427.46
1101053,1106071,1802.28
1101053,1106072,2388.47
1101053,1106073,1554.54
