"source","target","strength"
1101053,1101053,203128.63
1101053,1101054,12722.01
1101053,1101055,22161.61
1101053,1101056,12226.74
1101053,1101057,7928.22
1101053,1101058,20441.7
1101053,1101060,10573.63
1101053,1101061,113366.38
1101053,1101063,4011.12
1101053,1101064,7331.18
1101053,1101067,1658.3
1101053,1101068,1576.71
1101053,1101069,659.32
1101053,1101070,1288.29
1101053,1101071,1810.11
1101053,1101072,75674.47
1101053,1101073,6919.49
1101053,1102052,43731.26
1101053,1102054,11320.48
1101053,1102055,37561.69
1101053,1102057,3481.23
1101053,1102058,2514.82
1101053,1102059,3898.12
1101053,1102060,5508.72
1101053,1102065,553.2
1101053,1102067,1476.72
1101053,1102068,3124.51
1101053,1102069,2513.2
1101053,1102070,1829.21
1101053,1102071,1485.8
1101053,1102072,1460.7
1101053,1102073,795.81
1101053,1103051,1516.22
1101053,1103052,1723.03
1101053,1103053,3749.19
1101053,1103057,2037.31
1101053,1103058,864.35
1101053,1103059,1043.32
1101053,1103063,3927.46
1101053,1103064,371.23
1101053,1103065,1692.31
1101053,1103066,2204.58
1101053,1103069,2893.87
1101053,1103070,1144.54
1101053,1103071,2858.67
1101053,1103072,2986.28
1101053,1103073,9004.07
1101053,1103074,6535.74
1101053,1104052,810.55
1101053,1104054,1587.42
1101053,1104055,1234.21
1101053,1104056,1451.42
1101053,1104057,1953.53
1101053,1104058,833.21
1101053,1104059,1369.63
1101053,1104062,1264.77
1101053,1104065,995.82
1101053,1104066,1716.91
1101053,1104067,784.32
1101053,1104068,1814.27
1101053,1104069,312.72
1101053,1104070,1146.78
1101053,1104071,2861.56
1101053,1104072,1865.02
1101053,1104073,3051.07
1101053,1105053,1688.31
1101053,1105054,810.64
1101053,1105055,587.96
1101053,1105056,447.66
1101053,1105057,374.08
1101053,1105058,1089.12
1101053,1105059,784.19
1101053,1105060,1083.02
1101053,1105061,1184.8
1101053,1105062,1439.89
1101053,1105063,2036.94
1101053,1105064,616.79
1101053,1105065,751.93
1101053,1105066,1294.33
1101053,1105067,915.93
1101053,1106071,860.34
1101053,1106072,1311.25
1101053,1106073,1167.84
1101053,1106080,1263.39
1101053,1106081,3418.5
1101053,1106082,3118.66
1101053,1106083,2048.08
1101053,1106084,871.09
1101053,1106086,1280.93
1101053,1106087,1598.64
1101053,1106088,1591.71
1101053,1106089,1354.26
1101053,1106090,1502.66
1101053,1106091,2284.5
1101053,1107052,661.15
1101053,1107054,528.89
1101053,1107055,186.48
1101053,1107057,743.22
1101053,1107059,462.05
