"source","target","strength"
1101053,1101053,285866.12
1101053,1101054,23394.29
1101053,1101055,30329.97
1101053,1101056,14375.83
1101053,1101057,11112.49
1101053,1101058,28109.83
1101053,1101060,14626.17
1101053,1101061,146648.31
1101053,1101063,5809.28
1101053,1101064,11350.38
1101053,1101067,1944.12
1101053,1101068,2066.66
1101053,1101069,949.58
1101053,1101070,1180.52
1101053,1101071,2350.99
1101053,1101072,122163.35
1101053,1101073,9531.16
1101053,1102052,65592.9200000001
1101053,1102054,16555.03
1101053,1102055,59547.24
1101053,1102057,5090.61
1101053,1102058,3342.32
1101053,1102059,5113.37
1101053,1102060,6872.62
1101053,1102065,934.27
1101053,1102067,2110.71
1101053,1102068,4218.07
1101053,1102069,3283.87
1101053,1102070,2376.33
1101053,1102071,2130.75
1101053,1102072,1979.85
1101053,1102073,751.55
1101053,1103051,2480.83
1101053,1103052,1868.74
1101053,1103053,5629.49
1101053,1103057,2317.01
1101053,1103058,1035.65
1101053,1103059,1375.47
1101053,1103063,4695.46
1101053,1103064,437.77
1101053,1103065,2809.59
1101053,1103066,4484.04
1101053,1103069,5966.05
1101053,1103070,1547.98
1101053,1103071,3998.73
1101053,1103072,4053.51
1101053,1103073,11600.12
1101053,1103074,8498.78
1101053,1104052,993.82
1101053,1104054,2058.7
1101053,1104055,1814.81
1101053,1104056,1949.6
1101053,1104057,2527.92
1101053,1104058,1020.48
1101053,1104059,1674.42
1101053,1104062,1619.15
1101053,1104065,1584.47
1101053,1104066,1514.34
1101053,1104067,1162.03
1101053,1104068,1904.67
1101053,1104069,390.78
1101053,1104070,1451.3
1101053,1104071,3382.52
1101053,1104072,2419.56
1101053,1104073,3644.07
1101053,1105053,2020.59
1101053,1105054,797.63
1101053,1105055,577.53
1101053,1105056,1237.76
1101053,1105057,474.1
1101053,1105058,1172.6
1101053,1105059,906.83
1101053,1105060,1240.96
1101053,1105061,1523.82
1101053,1105062,1794.87
1101053,1105063,2580.2
1101053,1105064,816.71
1101053,1105065,1024.62
1101053,1105066,1685.01
1101053,1105067,1136.62
1101053,1106071,1363.09
1101053,1106072,1729.31
1101053,1106073,1209.5
1101053,1106080,1830.08
1101053,1106081,4964.93
1101053,1106082,3633.28
1101053,1106083,2648.67
1101053,1106084,828.49
1101053,1106086,1054.9
1101053,1106087,2249.39
1101053,1106088,2112.91
1101053,1106089,1820.52
1101053,1106090,1113.33
1101053,1106091,2799.22
1101053,1107052,878.66
1101053,1107054,504.61
1101053,1107055,472.83
1101053,1107057,820.2
1101053,1107059,611.1
1101053,1107060,1584.48
1101053,1107061,427.91
1101053,1107062,1158.55
1101053,1107064,1106.57
1101053,1107065,716.1
1101053,1107068,481.54
1101053,1107069,1610.56
1101053,1107070,813.23
1101053,1107071,1126.03
1101053,1107072,705.44
1101053,1107073,1336.51
1101053,1108058,1418.9
1101053,1108059,2079.02
1101053,1108060,2831.9
1101053,1108061,2339.48
1101053,1108062,2143.13
1101053,1108063,3138.14
1101053,1108064,2698.35
1101053,1108065,2750.14
1101053,1108066,3296.23
1101053,1108068,1898.5
1101053,1108071,2008.18
1101053,1108072,1488.75
1101053,1108076,1552.59
1101053,1108077,878.69
1101053,1108078,516.52
1101053,1108081,13507.7
1101053,1108082,4631.81
1101053,1108083,4714.2
1101053,1108084,2734.68
1101053,1108085,1805.62
1101053,1109060,1020.93
1101053,1109061,1050.32
1101053,1109062,759.09
1101053,1109063,1039.96
1101053,1109064,1287.56
1101053,1109065,1421.31
1101053,1109069,1647.74
1101053,1109070,2094.79
1101053,1109071,2782.07
1101053,1109072,3195.68
1101053,1109073,2132.71
1101053,1109074,1469.82
1101053,1109075,1769.42
1101053,1110051,934.96
1101053,1110052,1063.5
1101053,1110053,868.74
1101053,1110054,1108.46
1101053,1110055,1253.83
1101053,1110056,381.43
1101053,1110057,1229.87
1101053,1110059,1242.37
1101053,1110060,1885.41
1101053,1110061,339.86
1101053,1110062,1950.21
1101053,1110063,1172.8
1101053,1110064,956.65
1101053,1110065,663.25
1101053,1111051,1758.69
1101053,1111052,1248.53
1101053,1111053,1427.67
1101053,1111056,1802.39
1101053,1111058,1365.26
1101053,1111059,661.96
1101053,1111060,1088.21
1101053,1111061,1070.04
1101053,1111064,720.64
1101053,1111065,1531.82
1101053,1111066,1607.91
1101053,1111069,854.23
1101053,1111072,1307.46
1101053,1111073,999.09
1101053,1111074,400.43
1101053,1111076,661.45
1101053,1111077,1978.96
1101053,1111078,1232.97
1101053,1111079,1723.26
1101053,1112051,9761.01
1101053,1112052,7583.48
1101053,1112055,4937.99
1101053,1112056,2446.1
1101053,1112057,2983.91
1101053,1112058,9032.06
1101053,1112059,5526.24
1101053,1112060,2515.68
1101053,1112065,3296.95
1101053,1112066,1487.04
1101053,1112067,1073.66
1101053,1112068,1531.5
1101053,1112071,12928
1101053,1112072,3709.27
1101053,1112073,2358.74
1101053,1112074,3853.9
1101053,1113052,17932.65
1101053,1113062,13380.56
1101053,1113064,6733.75
1101053,1113065,4354.99
1101053,1113066,6484.47
1101053,1113068,6487.09
1101053,1113069,1108.17
1101053,1113070,3405.69
1101053,1113071,2115.24
1101053,1113072,4434.15
1101053,1113073,38699.84
1101053,1113074,43562.99
1101053,1113075,17653.19
1101053,1113076,10319.91
1101053,1114059,5907.88
1101053,1114060,4430.18
1101053,1114061,2786.23
1101053,1114063,2778.51
1101053,1114066,13272.06
1101053,1114068,2208.33
1101053,1114069,2334.87
1101053,1114070,1733.19
1101053,1114071,2930.43
1101053,1114072,2832.28
1101053,1114073,4528.8
1101053,1114074,5304.54
1101053,1114075,4809.76
1101053,1114076,4144.11
1101053,1114077,11325.19
1101053,1114078,6790.51
1101053,1115051,3673.13
1101053,1115052,1969.24
1101053,1115053,557.44
1101053,1115054,1675.52
1101053,1115057,603.36
1101053,1115058,440.35
1101053,1115059,443.83
1101053,1115060,311.86
1101053,1115061,357.68
1101053,1115062,211.56
1101053,1115063,792.29
1101053,1115064,566.06
1101053,1115065,941.49
1101053,1115066,2402.61
1101053,1115069,1427
1101053,1115070,1494.52
1101053,1115071,2462.74
1101053,1115072,2730.37
1101053,1116051,2281.09
1101053,1116052,1443.08
1101053,1116053,888.23
1101053,1116054,2942.15
1101053,1116055,1503.28
1101053,1116057,513.41
1101053,1116058,1004.37
1101053,1116059,867.36
1101053,1116061,1427.21
1101053,1116063,2148.72
1101053,1116064,2840.15
1101053,1116065,1356.44
1101053,1116066,775.84
1101053,1116067,1895.93
1101053,1116069,1822.42
1101053,1116070,1402.57
1101053,1116071,897.33
1101053,1116072,1330.71
1101053,1116073,2185.84
1101053,1116074,1648.59
1101053,1117051,2394.33
1101053,1117052,831.46
1101053,1117054,1798.31
1101053,1117055,620.47
1101053,1117056,2064.18
