"source","target","strength"
1101053,1101053,217866.61
1101053,1101054,14562.52
1101053,1101055,23655.41
1101053,1101056,11706.95
1101053,1101057,8633.94
1101053,1101058,21173.46
1101053,1101060,12142.83
1101053,1101061,121496.01
1101053,1101063,4410.2
1101053,1101064,8359.12
1101053,1101067,1840
1101053,1101068,1784.21
1101053,1101069,609.46
1101053,1101070,1118.51
1101053,1101071,1907.75
1101053,1101072,89857.8600000001
1101053,1101073,7302.35
1101053,1102052,49734.85
1101053,1102054,12719.41
1101053,1102055,40365.82
1101053,1102057,3835.91
1101053,1102058,2729.44
1101053,1102059,3998.09
1101053,1102060,5645.67
1101053,1102065,590.09
1101053,1102067,1488.94
1101053,1102068,3283.46
1101053,1102069,2487.87
1101053,1102070,1932.3
1101053,1102071,1554.65
1101053,1102072,1436.84
1101053,1102073,816.29
1101053,1103051,1759.34
1101053,1103052,1982.86
1101053,1103053,4126.93
1101053,1103057,1951.9
1101053,1103058,729.91
1101053,1103059,1064.99
1101053,1103063,4526.92
1101053,1103064,572.68
1101053,1103065,1738.84
1101053,1103066,2369.88
1101053,1103069,2620.44
1101053,1103070,1106.31
1101053,1103071,3053.91
1101053,1103072,3108.74
1101053,1103073,8689.64
1101053,1103074,6499.84
1101053,1104052,658.18
1101053,1104054,1687.55
1101053,1104055,1249.99
1101053,1104056,1426.35
1101053,1104057,1992.1
1101053,1104058,961.84
1101053,1104059,1512.8
1101053,1104062,1045.81
1101053,1104065,1119.69
1101053,1104066,1509.66
1101053,1104067,864.69
1101053,1104068,1934.82
1101053,1104069,382.91
1101053,1104070,1023.17
1101053,1104071,2847.36
1101053,1104072,1918.16
1101053,1104073,2927.8
1101053,1105053,1609.7
1101053,1105054,905.94
1101053,1105055,494.77
1101053,1105056,530.49
1101053,1105057,291.61
1101053,1105058,900.44
1101053,1105059,842.18
1101053,1105060,1061.95
1101053,1105061,1224.17
1101053,1105062,1249.79
1101053,1105063,1974.11
1101053,1105064,682.96
1101053,1105065,696.81
1101053,1105066,1252.55
1101053,1105067,1056.32
1101053,1106071,790.89
1101053,1106072,1353.82
1101053,1106073,1143.18
1101053,1106080,1423.47
1101053,1106081,3265.02
1101053,1106082,3343.62
1101053,1106083,1988.91
1101053,1106084,825.97
1101053,1106086,1087.61
1101053,1106087,1634.27
1101053,1106088,1412.82
1101053,1106089,1520.34
1101053,1106090,1282.07
1101053,1106091,2162.25
1101053,1107052,587.18
1101053,1107054,601.15
1101053,1107055,242.37
1101053,1107057,794.28
1101053,1107059,409.44
1101053,1107060,1237.61
1101053,1107061,392.6
1101053,1107062,758.91
1101053,1107064,896.41
1101053,1107065,657.82
1101053,1107068,533.86
1101053,1107069,1592
1101053,1107070,607.04
1101053,1107071,910.72
1101053,1107072,476.04
1101053,1107073,1243.14
1101053,1108058,1164.78
1101053,1108059,1734.32
1101053,1108060,1575.89
1101053,1108061,2384.46
1101053,1108062,1481.22
1101053,1108063,2579.31
1101053,1108064,2029.25
1101053,1108065,2076.97
1101053,1108066,2942.5
1101053,1108068,1463.69
1101053,1108071,1384.18
1101053,1108072,1211.51
1101053,1108076,1307.09
1101053,1108077,475.3
1101053,1108078,545.8
1101053,1108081,11872.76
1101053,1108082,3543.33
1101053,1108083,3329.8
1101053,1108084,2336.77
1101053,1108085,1556.59
1101053,1109060,858.77
1101053,1109061,873.2
1101053,1109062,547.25
1101053,1109063,974.41
1101053,1109064,1070.29
1101053,1109065,985.09
1101053,1109069,1306.31
1101053,1109070,1484.26
1101053,1109071,1996.93
1101053,1109072,2124.11
1101053,1109073,1954.36
1101053,1109074,1403.82
1101053,1109075,1811.02
1101053,1110051,728.97
1101053,1110052,923
1101053,1110053,905.48
1101053,1110054,865.11
1101053,1110055,980.91
1101053,1110056,295.75
1101053,1110057,705.17
1101053,1110059,1237.93
1101053,1110060,1407.27
1101053,1110061,230.49
1101053,1110062,1545.54
1101053,1110063,799.69
1101053,1110064,685.61
1101053,1110065,499.97
1101053,1111051,1065.53
1101053,1111052,1281.68
1101053,1111053,1159.59
1101053,1111056,1489.9
1101053,1111058,1234.4
1101053,1111059,433.96
1101053,1111060,926.48
1101053,1111061,887.93
1101053,1111064,471.19
1101053,1111065,1234.7
1101053,1111066,1608.72
1101053,1111069,768.07
1101053,1111072,1077.06
1101053,1111073,627.95
1101053,1111074,316.65
1101053,1111076,651.54
1101053,1111077,1667.39
1101053,1111078,1547.12
1101053,1111079,1411.7
1101053,1112051,7401.8
1101053,1112052,6335.79
1101053,1112055,4001.84
1101053,1112056,2270.82
1101053,1112057,2836.33
1101053,1112058,7055.31
1101053,1112059,4562.81
1101053,1112060,1830.01
1101053,1112065,2655.83
1101053,1112066,1705.03
1101053,1112067,963.61
1101053,1112068,868.67
1101053,1112071,9907.69
1101053,1112072,2950.46
1101053,1112073,2087.52
1101053,1112074,3346.55
1101053,1113052,14554.02
1101053,1113062,10629.8
1101053,1113064,5065.62
1101053,1113065,3548.98
1101053,1113066,5062.76
1101053,1113068,5954.52
1101053,1113069,1607.61
1101053,1113070,2894.83
1101053,1113071,1654.1
1101053,1113072,2397.25
1101053,1113073,31692.77
1101053,1113074,24922.21
1101053,1113075,15060.76
1101053,1113076,7794.83
1101053,1114059,4087.38
1101053,1114060,3389.67
1101053,1114061,2526.55
1101053,1114063,2141.64
1101053,1114066,9548.98
1101053,1114068,1664.36
1101053,1114069,1994.94
1101053,1114070,1457.69
1101053,1114071,2340.07
1101053,1114072,2086.16
1101053,1114073,4099.02
1101053,1114074,4560.75
1101053,1114075,3633.39
1101053,1114076,3516.17
1101053,1114077,10035.78
1101053,1114078,5559.79
1101053,1115051,2563.49
1101053,1115052,1595.92
1101053,1115053,387.74
1101053,1115054,1089.31
1101053,1115057,521.74
1101053,1115058,296.84
1101053,1115059,411.64
1101053,1115060,204.92
1101053,1115061,254.95
1101053,1115062,184.56
1101053,1115063,683.02
1101053,1115064,466.33
1101053,1115065,786.44
1101053,1115066,1925.28
1101053,1115069,1181.91
1101053,1115070,1202.24
1101053,1115071,2054.37
1101053,1115072,2093.47
1101053,1116051,1744.43
1101053,1116052,1216.11
1101053,1116053,771.34
1101053,1116054,2403.76
1101053,1116055,1227.64
1101053,1116057,421.07
1101053,1116058,707.57
1101053,1116059,637.43
1101053,1116061,944.53
1101053,1116063,2007.4
1101053,1116064,2221.88
1101053,1116065,729.08
1101053,1116066,608.98
1101053,1116067,1367.1
1101053,1116069,1698.08
1101053,1116070,1288.73
1101053,1116071,697.54
1101053,1116072,1041.21
1101053,1116073,1948.2
1101053,1116074,1548.76
1101053,1117051,1680.38
1101053,1117052,648.94
1101053,1117054,1239.31
1101053,1117055,552.36
1101053,1117056,1423.09
1101053,1117061,771.51
1101053,1117062,443.98
1101053,1117064,582.34
1101053,1117065,285.98
1101053,1117067,375.04
1101053,1117068,1362.43
1101053,1117069,800.17
1101053,1117070,134.52
1101053,1117071,1044.64
1101053,1117072,796.23
1101053,1118051,1694.42
1101053,1118052,1064.11
1101053,1118053,177.84
1101053,1118054,306.68
1101053,1118055,162.83
1101053,1118057,400.5
1101053,1118058,426.22
1101053,1118059,435.5
1101053,1118060,136.09
1101053,1118061,128.14
1101053,1119054,16963.9
1101053,1119055,2132.51
1101053,1119056,2030.5
1101053,1119061,1347.55
1101053,1119062,1874.87
1101053,1119063,1432.61
1101053,1119065,355.49
1101053,1119066,665.17
1101053,1119067,124.04
1101053,1119068,881.11
1101053,1119069,433.52
1101053,1119070,405.84
1101053,1119071,694.17
1101053,1119072,1002.14
1101053,1119073,1421.9
1101053,1119074,4493.08
1101053,1119075,1345.11
1101053,1119076,2006.86
1101053,1120052,1190.11
1101053,1120053,2420.41
1101053,1120054,791.25
1101053,1120055,300.74
1101053,1120056,1011.88
1101053,1120063,1300.23
1101053,1120065,658.9
1101053,1120066,434.46
1101053,1120067,399.71
1101053,1120068,1679.34
1101053,1120069,536.08
1101053,1120070,994.66
1101053,1120071,1692.54
1101053,1120072,1500.11
1101053,1120073,1470.58
1101053,1121052,596.12
1101053,1121054,428.33
1101053,1121057,903.15
1101053,1121058,990.05
1101053,1121061,517.45
1101053,1121062,793.88
1101053,1121063,1075.82
1101053,1121064,995.01
1101053,1121065,241.15
1101053,1121066,588.54
1101053,1121068,438.6
1101053,1121069,876.36
1101053,1121071,232.72
1101053,1121072,727.55
1101053,1121073,1234.87
1101053,1121078,835.34
1101053,1121079,804.99
1101053,1121080,1165.78
1101053,1121081,348.03
1101053,1121082,403.92
1101053,1121083,663
1101053,1122051,2415.39
1101053,1122052,2473.98
1101053,1122053,7285.46
1101053,1122054,3298.18
1101053,1122055,2582.97
1101053,1122056,324.93
1101053,1122057,2166.89
1101053,1122058,1876.39
1101053,1122059,1496.64
1101053,1122060,5241.59
1101053,1122061,1179.17
1101053,1122062,981.59
1101053,1122063,797.95
1101053,1122064,600.4
1101053,1122065,2225.83
1101053,1122066,2625.58
1101053,1122067,1699.78
1101053,1122068,858.28
1101053,1123051,5156.46
1101053,1123052,3200.75
1101053,1123053,3214.49
1101053,1123058,2457.14
1101053,1123059,2020.74
1101053,1123060,1712.2
1101053,1123063,1492.58
1101053,1123064,6074.81
1101053,1123065,2039.99
1101053,1123066,2044.4
1101053,1123067,2185.54
1101053,1123068,688.35
1101053,1123071,506.66
1101053,1123072,1257.38
1101053,1123073,534.29
1101053,1123074,668.16
1101053,1123075,700.15
1101053,1123076,1239.98
1101053,1123077,5402.43
1101053,1123078,3490.52
1101053,1123079,2734.52
1101053,1123080,1020.52
1101053,1124051,418.43
1101053,1124052,1312.13
1101053,1124053,297.65
1101053,1124054,486.24
1101053,1124055,126.87
1101053,1124056,292.79
1101053,1124057,843.25
1101053,1124058,1109.68
1101053,1124059,570.24
1101053,1124060,1355.9
1101053,1124061,816.86
1101053,1124062,679.7
1101053,1124063,907.22
1101053,1124064,616.2
1101053,1124065,1302.75
1101053,1124066,845.76
1101053,1124067,891.23
1101053,1124068,458.27
1101053,1124069,1471.71
1101053,1124071,1530.35
1101053,1124075,859.57
1101053,1124077,2265.27
1101053,1124078,419.16
1101053,1124079,1232.01
1101053,1124080,2278.33
1101053,1124081,583.15
1101053,1124082,888.24
1101053,1125051,1034.85
1101053,1125052,1243.26
1101053,1125053,1195.73
1101053,1125054,438.38
1101053,1125055,1107.55
1101053,1125056,425.36
1101053,1125058,345.89
1101053,1125059,415.89
1101053,1125061,938.81
1101053,1125063,658.14
1101053,1125065,545.61
1101053,1125066,620.31
1101053,1125067,1046.36
1101053,1125070,50.82
1101053,1125071,745.39
1101053,1125072,789.04
1101053,1125073,1142.92
1101053,1125074,1786.89
1101054,1101053,11971.1
1101054,1101054,24946.21
1101054,1101055,4063.1
1101054,1101056,2484.76
1101054,1101057,852.56
1101054,1101058,1567.82
1101054,1101060,20099.87
1101054,1101061,51716.1
1101054,1101063,1249.54
1101054,1101064,3876.91
1101054,1101067,404.41
1101054,1101068,349.47
1101054,1101069,227.02
1101054,1101070,221.19
1101054,1101071,470.96
1101054,1101072,17678.67
1101054,1101073,5842.86
1101054,1102052,4449
1101054,1102054,2723.64
1101054,1102055,6157.78
1101054,1102057,1019.5
1101054,1102058,627.37
1101054,1102059,1149.23
1101054,1102060,1596.72
1101054,1102065,215.92
1101054,1102067,628.72
1101054,1102068,743.75
1101054,1102069,902.08
1101054,1102070,517.75
1101054,1102071,637.9
1101054,1102072,326.89
1101054,1102073,73.56
1101054,1103051,566.41
1101054,1103052,547
1101054,1103053,833.55
1101054,1103057,320.9
1101054,1103058,161.16
1101054,1103059,182.87
1101054,1103063,971.87
1101054,1103064,187.11
1101054,1103065,557.93
1101054,1103066,1160.71
1101054,1103069,770.77
1101054,1103070,133.74
1101054,1103071,745.65
1101054,1103072,635.26
1101054,1103073,2169.71
1101054,1103074,1617.37
1101054,1104052,190.31
1101054,1104054,423.1
1101054,1104055,235.36
1101054,1104056,288.24
1101054,1104057,491.73
