"source","target","strength"
1101053,1101053,377487.53
1101053,1101054,26863.25
1101053,1101055,32996.31
1101053,1101056,19404.15
1101053,1101057,14251.36
1101053,1101058,33263.28
1101053,1101060,18406.43
1101053,1101061,200473.03
1101053,1101063,7568.37
1101053,1101064,14380.13
1101053,1101067,2412.53
1101053,1101068,2253.42
1101053,1101069,909.37
1101053,1101070,1464.53
1101053,1101071,3590.26
1101053,1101072,181272.79
1101053,1101073,13078.59
1101053,1102052,80569.47
1101053,1102054,23870.34
1101053,1102055,80682.15
1101053,1102057,7822.93
1101053,1102058,4701.42
1101053,1102059,8774.71
1101053,1102060,8336.85
1101053,1102065,1024.74
1101053,1102067,2830.61
1101053,1102068,4894.32
1101053,1102069,3649.35
1101053,1102070,2329.64
1101053,1102071,2296.85
1101053,1102072,2130.02
1101053,1102073,1116.95
1101053,1103051,3159.61
1101053,1103052,3124.67
1101053,1103053,6588.46
1101053,1103057,2445.4
1101053,1103058,1319.3
1101053,1103059,1623.51
1101053,1103063,5092.33
1101053,1103064,684.74
1101053,1103065,3679.6
1101053,1103066,3665.1
1101053,1103069,5695.35
1101053,1103070,1496.24
1101053,1103071,5092.2
1101053,1103072,4223.71
1101053,1103073,16525.84
1101053,1103074,8926.41
1101053,1104052,1127.8
1101053,1104054,2183.09
1101053,1104055,2337.63
1101053,1104056,2820.28
1101053,1104057,3018.96
1101053,1104058,1022.87
1101053,1104059,2076.21
1101053,1104062,1619.59
1101053,1104065,1543.45
1101053,1104066,1917.79
1101053,1104067,1196.19
1101053,1104068,2673.14
1101053,1104069,560.89
1101053,1104070,1506.85
1101053,1104071,4104.18
1101053,1104072,2380.79
1101053,1104073,3824.26
1101053,1105053,2974.32
1101053,1105054,1190.61
1101053,1105055,955.36
1101053,1105056,1497.66
1101053,1105057,761.72
1101053,1105058,1437.76
1101053,1105059,1420.28
1101053,1105060,1427.33
1101053,1105061,1700.6
1101053,1105062,2406.22
1101053,1105063,3602.71
1101053,1105064,1188.38
1101053,1105065,1602.31
1101053,1105066,2061.62
1101053,1105067,1755.93
1101053,1106071,2064.72
1101053,1106072,2537.67
1101053,1106073,1363.64
1101053,1106080,1745.63
1101053,1106081,5157.95
1101053,1106082,4797.04
1101053,1106083,3475.92
1101053,1106084,1322.7
1101053,1106086,1348.23
1101053,1106087,2675.13
1101053,1106088,2611.71
1101053,1106089,3544.06
1101053,1106090,1565.63
1101053,1106091,3378.73
1101053,1107052,1061.76
1101053,1107054,484.54
1101053,1107055,534.91
1101053,1107057,942.16
1101053,1107059,514.52
1101053,1107060,1885.56
1101053,1107061,732.77
1101053,1107062,1254.01
1101053,1107064,1153.59
1101053,1107065,984.57
1101053,1107068,413.53
1101053,1107069,1784.71
1101053,1107070,926.99
1101053,1107071,1397.29
1101053,1107072,995.42
1101053,1107073,1899.43
1101053,1108058,1751.23
1101053,1108059,2371.59
1101053,1108060,3693.08
1101053,1108061,3175.5
1101053,1108062,2261.78
1101053,1108063,3434.19
1101053,1108064,2984.29
1101053,1108065,3318.53
1101053,1108066,4426.47
1101053,1108068,2414.63
1101053,1108071,2488.49
1101053,1108072,2270.16
1101053,1108076,1694.17
1101053,1108077,1424.29
1101053,1108078,597.15
1101053,1108081,12304.09
1101053,1108082,5733.07
1101053,1108083,6128.42
1101053,1108084,3821.46
1101053,1108085,2059.26
1101053,1109060,1318.04
1101053,1109061,808.42
1101053,1109062,793.85
1101053,1109063,1369.03
1101053,1109064,1391.53
1101053,1109065,1937.25
1101053,1109069,1965.51
1101053,1109070,2140.02
1101053,1109071,3271
1101053,1109072,3512.87
1101053,1109073,2774.18
1101053,1109074,2072.69
1101053,1109075,2041.22
1101053,1110051,1260.96
1101053,1110052,1586.49
1101053,1110053,1205.2
1101053,1110054,1279.6
1101053,1110055,1552.01
1101053,1110056,466.69
1101053,1110057,1609.5
1101053,1110059,1439.63
1101053,1110060,2437.88
1101053,1110061,242.35
1101053,1110062,2532.71
1101053,1110063,1741.82
1101053,1110064,1257.59
1101053,1110065,987.76
1101053,1111051,2671.54
1101053,1111052,1461.5
1101053,1111053,1574.46
1101053,1111056,2029.48
1101053,1111058,1879.86
1101053,1111059,793.07
1101053,1111060,1162.48
1101053,1111061,1084.93
1101053,1111064,1009.41
1101053,1111065,1812.77
1101053,1111066,2229.49
1101053,1111069,1157.75
1101053,1111072,1770.95
1101053,1111073,1215.47
1101053,1111074,536.86
1101053,1111076,982.36
1101053,1111077,2540.07
1101053,1111078,1587.62
1101053,1111079,2470.83
1101053,1112051,11075.4
1101053,1112052,8769.32
1101053,1112055,5250.34
1101053,1112056,3061.26
1101053,1112057,4122.77
1101053,1112058,10348.94
1101053,1112059,6006.78
1101053,1112060,3446.58
1101053,1112065,3526.52
1101053,1112066,1700.76
1101053,1112067,1541.63
1101053,1112068,1586.27
1101053,1112071,14891.62
1101053,1112072,4460.89
1101053,1112073,2543.88
1101053,1112074,4681.32
1101053,1113052,21192.7
1101053,1113062,14032.07
1101053,1113064,8673.78
1101053,1113065,6738.35
1101053,1113066,7153.2
1101053,1113068,6796.57
1101053,1113069,1521.82
1101053,1113070,4013.78
1101053,1113071,2518.82
1101053,1113072,4797.28
1101053,1113073,44856.25
1101053,1113074,42831.48
1101053,1113075,22314.81
1101053,1113076,11244.82
1101053,1114059,5848.3
1101053,1114060,5333.04
1101053,1114061,4816.78
1101053,1114063,3036.77
1101053,1114066,17031.6
1101053,1114068,2485.08
1101053,1114069,2698.04
1101053,1114070,1905.49
1101053,1114071,2669.13
1101053,1114072,3201.22
1101053,1114073,5661.45
1101053,1114074,6680.55
1101053,1114075,5112.2
1101053,1114076,4794.01
1101053,1114077,12966.16
1101053,1114078,6665.02
1101053,1115051,3596.29
1101053,1115052,2370.77
1101053,1115053,750.76
1101053,1115054,1614.74
1101053,1115057,620.36
1101053,1115058,430.81
1101053,1115059,468.62
1101053,1115060,404.44
1101053,1115061,524.19
1101053,1115062,258.3
1101053,1115063,873.36
1101053,1115064,825.43
1101053,1115065,1151.87
1101053,1115066,2670.39
1101053,1115069,1737.27
1101053,1115070,2052.91
1101053,1115071,3297.71
1101053,1115072,3647.45
1101053,1116051,3092.97
1101053,1116052,1879.19
1101053,1116053,1165.08
1101053,1116054,3608.99
1101053,1116055,2258.72
1101053,1116057,756.71
1101053,1116058,1375.26
1101053,1116059,1099.23
1101053,1116061,1599.21
1101053,1116063,3110.38
1101053,1116064,3527.5
1101053,1116065,1619.24
1101053,1116066,820.56
1101053,1116067,2640.23
1101053,1116069,2538.9
1101053,1116070,2008.21
1101053,1116071,1654.08
1101053,1116072,1583.21
1101053,1116073,2969.63
1101053,1116074,2479.87
1101053,1117051,3254.79
1101053,1117052,1075.01
1101053,1117054,2000.59
1101053,1117055,1153.26
1101053,1117056,2752.82
1101053,1117061,1181.14
1101053,1117062,651.5
1101053,1117064,1237.02
1101053,1117065,583.84
1101053,1117067,744.43
1101053,1117068,2156.83
1101053,1117069,1064.42
1101053,1117070,216.61
1101053,1117071,1525.95
1101053,1117072,1407.27
1101053,1118051,2360.69
1101053,1118052,1421.52
1101053,1118053,320.02
1101053,1118054,514.07
1101053,1118055,365.67
1101053,1118057,937.38
1101053,1118058,716.98
1101053,1118059,449.63
1101053,1118060,469.34
1101053,1118061,201.97
1101053,1119054,26207.91
1101053,1119055,3532.59
1101053,1119056,4244.15
1101053,1119061,2429.89
1101053,1119062,2353.47
1101053,1119063,1596.11
1101053,1119065,739.43
1101053,1119066,601.81
1101053,1119067,456.02
1101053,1119068,1018.02
1101053,1119069,644.3
1101053,1119070,631.55
1101053,1119071,1508.4
1101053,1119072,1835.62
1101053,1119073,2093.07
1101053,1119074,7326.71
1101053,1119075,1449.95
1101053,1119076,2930.49
1101053,1120052,1859.89
1101053,1120053,3244.48
1101053,1120054,1223.72
1101053,1120055,753.07
1101053,1120056,1184.72
1101053,1120063,1706.14
1101053,1120065,1134.74
1101053,1120066,926.29
1101053,1120067,714.64
1101053,1120068,2023.17
1101053,1120069,1043.18
1101053,1120070,1580.38
1101053,1120071,2932.53
1101053,1120072,2883.06
1101053,1120073,2598.9
1101053,1121052,952.55
1101053,1121054,1296.26
1101053,1121057,1335.25
1101053,1121058,1762.37
1101053,1121061,784.64
1101053,1121062,1380.34
1101053,1121063,1543.98
1101053,1121064,1392.25
1101053,1121065,491.85
1101053,1121066,614.3
1101053,1121068,945.57
1101053,1121069,1328.9
1101053,1121071,506.6
1101053,1121072,1046.86
1101053,1121073,2348.36
1101053,1121078,1307.15
1101053,1121079,1170.46
1101053,1121080,2200.18
1101053,1121081,469.21
1101053,1121082,815.3
1101053,1121083,1081.49
1101053,1122051,3650.02
1101053,1122052,4330.74
1101053,1122053,9202.05
1101053,1122054,4240
1101053,1122055,3898.9
1101053,1122056,215.39
1101053,1122057,3492.48
1101053,1122058,2165.79
1101053,1122059,2371.78
1101053,1122060,8139.31
1101053,1122061,1528.31
1101053,1122062,1788.11
1101053,1122063,1446.6
1101053,1122064,1073.05
1101053,1122065,3050.92
1101053,1122066,3906.85
1101053,1122067,2893.04
1101053,1122068,1286.66
1101053,1123051,6252.53
1101053,1123052,3845.38
1101053,1123053,4418.32
1101053,1123058,4497.07
1101053,1123059,3277.03
1101053,1123060,3054.2
1101053,1123063,2493.93
1101053,1123064,9102.9
1101053,1123065,2824.51
1101053,1123066,3266.25
1101053,1123067,2897.52
1101053,1123068,684.89
1101053,1123071,1226.06
1101053,1123072,1827.9
1101053,1123073,604.6
1101053,1123074,959.15
1101053,1123075,1240.25
1101053,1123076,1911.99
