"source","target","strength"
1101053,1101053,170826.08
1101053,1101054,8814.16
1101053,1101055,17285.46
1101053,1101056,7618.45
1101053,1101057,5586.04
1101053,1101058,15901.72
1101053,1101060,5720.37
1101053,1101061,78340.3
1101053,1101063,2812.6
1101053,1101064,5164.2
1101053,1101067,1167.94
1101053,1101068,858.92
1101053,1101069,277.72
1101053,1101070,890.35
1101053,1101071,1331.18
1101053,1101072,46694.65
1101053,1101073,4290.54
1101053,1102052,33819.11
1101053,1102054,10377.61
1101053,1102055,28003.07
1101053,1102057,2946.86
1101053,1102058,1530.61
1101053,1102059,3105.5
1101053,1102060,3551.39
1101053,1102065,483.06
1101053,1102067,1026.49
1101053,1102068,2888.55
1101053,1102069,2357.71
1101053,1102070,1482.01
1101053,1102071,1414.02
1101053,1102072,1192.16
1101053,1102073,775.44
1101053,1103051,1269.98
1101053,1103052,1247.89
1101053,1103053,2614.52
1101053,1103057,1990.49
1101053,1103058,760.48
1101053,1103059,780.63
1101053,1103063,4078.74
1101053,1103064,324.03
1101053,1103065,1402.42
1101053,1103066,1854.43
1101053,1103069,2601.36
1101053,1103070,985.67
1101053,1103071,2334.09
1101053,1103072,2778.57
1101053,1103073,7311.32
1101053,1103074,5516.15
1101053,1104052,691.89
1101053,1104054,1318.42
1101053,1104055,874.15
1101053,1104056,1189.22
1101053,1104057,1791.59
1101053,1104058,950.85
1101053,1104059,1125.81
1101053,1104062,1041.47
1101053,1104065,717.76
1101053,1104066,1276.53
1101053,1104067,668.38
1101053,1104068,1186.14
1101053,1104069,372.94
1101053,1104070,989.57
1101053,1104071,1980.88
1101053,1104072,1713.73
1101053,1104073,2599.91
1101053,1105053,1012.5
1101053,1105054,696.57
1101053,1105055,477.3
1101053,1105056,855.56
1101053,1105057,431.07
1101053,1105058,609.02
1101053,1105059,729.88
1101053,1105060,1123.31
1101053,1105061,919.84
1101053,1105062,1059.73
1101053,1105063,1627.96
1101053,1105064,616.4
1101053,1105065,547.73
1101053,1105066,964.61
1101053,1105067,724.27
1101053,1106071,960.95
1101053,1106072,1098.85
1101053,1106073,690.89
1101053,1106080,1234.2
1101053,1106081,3150.3
1101053,1106082,2561.08
1101053,1106083,2450.19
1101053,1106084,588.42
1101053,1106086,1146.07
1101053,1106087,1271.67
1101053,1106088,1149.79
1101053,1106089,1167.93
1101053,1106090,1133.64
1101053,1106091,1814.21
1101053,1107052,700.56
1101053,1107054,323.7
1101053,1107055,255.99
1101053,1107057,965.67
1101053,1107059,459.76
1101053,1107060,789.12
1101053,1107061,445.54
1101053,1107062,980.97
1101053,1107064,902.82
1101053,1107065,506.52
1101053,1107068,413.44
1101053,1107069,1126.32
1101053,1107070,567.17
1101053,1107071,715.79
1101053,1107072,412.29
1101053,1107073,896.55
1101053,1108058,1027.15
1101053,1108059,1435.62
1101053,1108060,1571.96
1101053,1108061,1841.88
1101053,1108062,1258.1
1101053,1108063,2475.49
1101053,1108064,1145.2
1101053,1108065,1979.54
1101053,1108066,2404.06
1101053,1108068,1117.55
1101053,1108071,1222.44
1101053,1108072,1187.85
1101053,1108076,864.68
1101053,1108077,251.47
1101053,1108078,365.16
1101053,1108081,9448.85
1101053,1108082,2783.72
1101053,1108083,2807.39
1101053,1108084,2313.69
1101053,1108085,1307.61
1101053,1109060,1079.84
1101053,1109061,773.59
1101053,1109062,567.4
1101053,1109063,606.61
1101053,1109064,729.14
1101053,1109065,1042.63
1101053,1109069,1069.69
1101053,1109070,989.54
1101053,1109071,2094.23
1101053,1109072,1372.11
1101053,1109073,1910.53
1101053,1109074,1041.51
1101053,1109075,1333.92
1101053,1110051,594.71
1101053,1110052,788.96
1101053,1110053,964.47
1101053,1110054,1224.61
1101053,1110055,844.39
1101053,1110056,409.96
1101053,1110057,730.57
1101053,1110059,946.01
1101053,1110060,1714.5
1101053,1110061,225.2
1101053,1110062,1705.71
1101053,1110063,810.36
1101053,1110064,613.09
1101053,1110065,829.59
1101053,1111051,996.48
1101053,1111052,1145.6
1101053,1111053,1235.06
1101053,1111056,1286.82
1101053,1111058,1156.08
1101053,1111059,469.31
1101053,1111060,1351.29
1101053,1111061,693.43
1101053,1111064,572.06
1101053,1111065,1044.6
1101053,1111066,1207.85
1101053,1111069,724.37
1101053,1111072,876.23
1101053,1111073,607.33
1101053,1111074,385.66
1101053,1111076,516.34
1101053,1111077,1258.21
1101053,1111078,979.42
1101053,1111079,1297.34
1101053,1112051,8550.16
1101053,1112052,6073.09
1101053,1112055,3187.24
1101053,1112056,1672.56
1101053,1112057,2487.32
1101053,1112058,5776.89
1101053,1112059,3752.3
1101053,1112060,2114.01
1101053,1112065,2071.24
1101053,1112066,1285.02
1101053,1112067,1054.44
1101053,1112068,788.6
1101053,1112071,9529.59
1101053,1112072,3230.68
1101053,1112073,2508.6
1101053,1112074,2983.22
1101053,1113052,11258.52
1101053,1113062,9323.91
1101053,1113064,3169.92
1101053,1113065,3096.46
1101053,1113066,4646.71
1101053,1113068,5104.76
1101053,1113069,1531.38
1101053,1113070,2227.37
1101053,1113071,1310.62
1101053,1113072,2603.77
1101053,1113073,26161.73
1101053,1113074,18498.71
1101053,1113075,11079.7
1101053,1113076,6167.52
1101053,1114059,4065.6
1101053,1114060,2487.7
1101053,1114061,1776.65
1101053,1114063,2324.73
1101053,1114066,6749.53
1101053,1114068,1394.6
1101053,1114069,1316.43
1101053,1114070,1131.67
1101053,1114071,1733.46
1101053,1114072,1783.15
1101053,1114073,3306.14
1101053,1114074,3779.4
1101053,1114075,3209.54
1101053,1114076,3278.21
1101053,1114077,8359.6
1101053,1114078,5067.78
1101053,1115051,2614.31
1101053,1115052,1039.59
1101053,1115053,339.26
1101053,1115054,970.66
1101053,1115057,214.94
1101053,1115058,266.42
1101053,1115059,345.93
1101053,1115060,297.26
1101053,1115061,263.65
1101053,1115062,239.2
1101053,1115063,637.25
1101053,1115064,402.47
1101053,1115065,724.95
1101053,1115066,1488.37
1101053,1115069,1308.68
1101053,1115070,1048.54
1101053,1115071,1751.71
1101053,1115072,2074.25
1101053,1116051,1387.98
1101053,1116052,1032.13
1101053,1116053,810.85
1101053,1116054,1209.33
1101053,1116055,1425.95
1101053,1116057,375.25
1101053,1116058,653.07
1101053,1116059,427.03
1101053,1116061,768.52
1101053,1116063,1771.47
1101053,1116064,1512.43
1101053,1116065,587.46
1101053,1116066,605.19
1101053,1116067,1318.17
1101053,1116069,1665.89
1101053,1116070,838.84
1101053,1116071,585.83
1101053,1116072,698.71
1101053,1116073,1371.89
1101053,1116074,1139.43
1101053,1117051,1711.02
1101053,1117052,454.19
1101053,1117054,1265.54
1101053,1117055,273.36
1101053,1117056,1074.74
1101053,1117061,636.18
1101053,1117062,265.21
1101053,1117064,693.46
1101053,1117065,356.95
1101053,1117067,330.89
1101053,1117068,1234.44
1101053,1117069,695.19
1101053,1117070,150.61
1101053,1117071,759.58
1101053,1117072,1035.46
1101053,1118051,1186.75
1101053,1118052,868.01
1101053,1118053,97.48
1101053,1118054,290.79
1101053,1118055,190.27
1101053,1118057,532.79
1101053,1118058,252.51
1101053,1118059,371.52
1101053,1118060,115.88
1101053,1118061,71.11
1101053,1119054,12196.25
1101053,1119055,1984.74
1101053,1119056,1793.9
1101053,1119061,1633.61
1101053,1119062,1696.24
1101053,1119063,991.94
1101053,1119065,210.72
1101053,1119066,413
1101053,1119067,64.3
1101053,1119068,669.67
1101053,1119069,411.98
1101053,1119070,204.84
1101053,1119071,473.46
1101053,1119072,680.29
1101053,1119073,1029.74
