"source","target","strength"
1101053,1101053,210505.01
1101053,1101054,12280.78
1101053,1101055,24366.98
1101053,1101056,12208.41
1101053,1101057,8799.75
1101053,1101058,21944.08
1101053,1101060,10308.69
1101053,1101061,108091.44
1101053,1101063,4240.79
1101053,1101064,8565.06
1101053,1101067,1586.22
1101053,1101068,1573.89
1101053,1101069,580.96
1101053,1101070,866.68
1101053,1101071,2022.27
1101053,1101072,77399.4700000001
1101053,1101073,7372.99
1101053,1102052,47060.61
1101053,1102054,15110.54
1101053,1102055,42107.28
1101053,1102057,3508.52
1101053,1102058,2568.01
1101053,1102059,4280.48
1101053,1102060,4886.9
1101053,1102065,597.56
1101053,1102067,1836.83
1101053,1102068,3390.13
1101053,1102069,2269.7
1101053,1102070,1898.23
1101053,1102071,1682.54
1101053,1102072,1791.68
1101053,1102073,922.97
1101053,1103051,1758.63
1101053,1103052,1638.61
1101053,1103053,4382.21
1101053,1103057,1993.84
1101053,1103058,776
1101053,1103059,1341.37
1101053,1103063,4553.49
1101053,1103064,408.31
1101053,1103065,1751.46
1101053,1103066,2659.36
1101053,1103069,4539.03
1101053,1103070,1239.49
1101053,1103071,3459.21
1101053,1103072,3387.6
1101053,1103073,9456.8
1101053,1103074,7042.99
1101053,1104052,1001.45
1101053,1104054,1534.87
1101053,1104055,1196.99
1101053,1104056,1670.82
1101053,1104057,2272.04
1101053,1104058,963.52
1101053,1104059,1392.27
1101053,1104062,1520.92
1101053,1104065,977.62
1101053,1104066,1513.73
1101053,1104067,691.37
1101053,1104068,1822
1101053,1104069,353.31
1101053,1104070,1351.82
1101053,1104071,3106.63
1101053,1104072,2123.76
1101053,1104073,3003.61
1101053,1105053,1828.13
1101053,1105054,712.93
1101053,1105055,448.13
1101053,1105056,886.23
1101053,1105057,402.95
1101053,1105058,1067.03
1101053,1105059,774.29
1101053,1105060,978.67
1101053,1105061,1162.53
1101053,1105062,1428.91
1101053,1105063,2122.2
1101053,1105064,632.89
1101053,1105065,933.31
1101053,1105066,1533.48
1101053,1105067,697.62
1101053,1106071,895.8
1101053,1106072,1384.55
1101053,1106073,880.49
1101053,1106080,1290.4
1101053,1106081,3736.09
1101053,1106082,3409.22
1101053,1106083,2562.94
1101053,1106084,650.68
1101053,1106086,1060.29
1101053,1106087,1651.13
1101053,1106088,1354.97
1101053,1106089,1577.44
1101053,1106090,1105.9
1101053,1106091,2578.38
1101053,1107052,616.16
1101053,1107054,487.52
1101053,1107055,367.94
1101053,1107057,772.16
1101053,1107059,460.47
1101053,1107060,1654.9
1101053,1107061,400.24
1101053,1107062,813.51
1101053,1107064,914.39
1101053,1107065,654.81
1101053,1107068,358.83
1101053,1107069,1782.3
1101053,1107070,730.91
1101053,1107071,724.92
1101053,1107072,444.14
1101053,1107073,1163.98
1101053,1108058,1406.28
1101053,1108059,1688.5
1101053,1108060,2166.57
1101053,1108061,2272.21
1101053,1108062,1498.62
1101053,1108063,2407.19
1101053,1108064,1524.8
1101053,1108065,2058.94
1101053,1108066,3183.82
1101053,1108068,1431.45
1101053,1108071,1562.78
1101053,1108072,1365.29
1101053,1108076,1217.48
1101053,1108077,588.2
1101053,1108078,391.02
1101053,1108081,11877.47
1101053,1108082,3697.1
1101053,1108083,3915.1
1101053,1108084,2148.78
1101053,1108085,1449.93
1101053,1109060,860.41
1101053,1109061,975.3
1101053,1109062,666.66
1101053,1109063,822.13
1101053,1109064,1111.14
1101053,1109065,1262.86
1101053,1109069,1280.4
1101053,1109070,1515.38
1101053,1109071,2393.4
1101053,1109072,2309.56
1101053,1109073,2129.21
1101053,1109074,1250.43
1101053,1109075,1592.52
1101053,1110051,796.85
1101053,1110052,963.54
1101053,1110053,1009.86
1101053,1110054,1148.21
1101053,1110055,1242.79
1101053,1110056,272.04
1101053,1110057,922.69
1101053,1110059,1122.96
1101053,1110060,1611.76
1101053,1110061,279.57
1101053,1110062,2027.17
1101053,1110063,1111.68
1101053,1110064,770.54
1101053,1110065,375.29
1101053,1111051,1239.27
1101053,1111052,1069.39
1101053,1111053,1274.97
1101053,1111056,1533.7
1101053,1111058,1191.05
1101053,1111059,647.73
1101053,1111060,983.07
1101053,1111061,966.78
1101053,1111064,629.96
1101053,1111065,1527.74
1101053,1111066,1354.61
1101053,1111069,772.36
1101053,1111072,1231.49
1101053,1111073,732.8
1101053,1111074,310.54
1101053,1111076,702.15
1101053,1111077,1804.09
1101053,1111078,908.17
1101053,1111079,1599.99
1101053,1112051,8044.29
1101053,1112052,7287.8
1101053,1112055,4354.91
1101053,1112056,2223.79
1101053,1112057,2992.03
1101053,1112058,8308.5
1101053,1112059,4839.02
1101053,1112060,2093.02
1101053,1112065,2999.77
1101053,1112066,1658.1
1101053,1112067,1041.47
1101053,1112068,905.1
1101053,1112071,11737.5
1101053,1112072,3341.44
1101053,1112073,1972.91
1101053,1112074,3610.95
1101053,1113052,15749.9
1101053,1113062,12359.79
1101053,1113064,5495.65
1101053,1113065,3743.54
1101053,1113066,5590.49
1101053,1113068,6356.9
1101053,1113069,928.23
1101053,1113070,2336.83
1101053,1113071,1786.28
1101053,1113072,3604.46
1101053,1113073,33816.64
1101053,1113074,39355.95
1101053,1113075,15392.07
1101053,1113076,8239.24
1101053,1114059,4888.53
1101053,1114060,3855.41
1101053,1114061,2761.36
1101053,1114063,2173.85
1101053,1114066,10390.06
1101053,1114068,1684.35
1101053,1114069,1841.13
1101053,1114070,1250.35
1101053,1114071,2316.95
1101053,1114072,2260.83
1101053,1114073,4336.89
1101053,1114074,4464.62
1101053,1114075,3754.57
1101053,1114076,3382.56
1101053,1114077,10676.04
1101053,1114078,6099.03
1101053,1115051,3028.52
1101053,1115052,1802.62
1101053,1115053,407.53
1101053,1115054,1215.93
1101053,1115057,515.01
1101053,1115058,315.69
1101053,1115059,328.81
1101053,1115060,154.77
1101053,1115061,277.35
1101053,1115062,226.99
1101053,1115063,561.29
1101053,1115064,563.61
1101053,1115065,728.16
1101053,1115066,1985.55
1101053,1115069,1112.61
1101053,1115070,1307.8
1101053,1115071,2376.76
1101053,1115072,2600.52
1101053,1116051,2018.72
1101053,1116052,1335.47
1101053,1116053,904.92
1101053,1116054,2449.02
1101053,1116055,1184.43
1101053,1116057,470.37
1101053,1116058,793.2
1101053,1116059,758.49
1101053,1116061,984.69
1101053,1116063,1996.28
1101053,1116064,2296.04
1101053,1116065,982.22
1101053,1116066,589.38
1101053,1116067,1363.21
1101053,1116069,1531.29
1101053,1116070,1417.24
1101053,1116071,874.02
1101053,1116072,1132.32
1101053,1116073,1520.47
1101053,1116074,1397.85
1101053,1117051,2159.09
1101053,1117052,641.79
1101053,1117054,1368.91
1101053,1117055,657.31
1101053,1117056,1607.97
1101053,1117061,711.95
1101053,1117062,346.43
1101053,1117064,572.44
1101053,1117065,383.26
1101053,1117067,398.61
1101053,1117068,1804.29
1101053,1117069,712.86
1101053,1117070,104.67
1101053,1117071,977.05
1101053,1117072,865.63
1101053,1118051,1834.9
1101053,1118052,893.19
1101053,1118053,157.85
1101053,1118054,515.6
1101053,1118055,177.59
1101053,1118057,398.44
1101053,1118058,549.89
1101053,1118059,377.92
1101053,1118060,165.02
1101053,1118061,82.01
1101053,1119054,18213.34
1101053,1119055,2288.92
1101053,1119056,2415.07
1101053,1119061,1839.75
1101053,1119062,1848.25
1101053,1119063,1527.81
1101053,1119065,334.42
1101053,1119066,631.24
1101053,1119067,209.75
1101053,1119068,808.75
1101053,1119069,644.88
1101053,1119070,386.01
1101053,1119071,679.6
1101053,1119072,862.47
1101053,1119073,1679.39
1101053,1119074,5261.18
1101053,1119075,1090.12
1101053,1119076,2193.49
1101053,1120052,953.92
1101053,1120053,2304.62
1101053,1120054,859.17
1101053,1120055,354.6
1101053,1120056,853.38
1101053,1120063,1217.67
1101053,1120065,747.61
1101053,1120066,457.13
1101053,1120067,289.37
1101053,1120068,1361.94
1101053,1120069,506.71
1101053,1120070,944.45
1101053,1120071,1712.16
1101053,1120072,1643.65
1101053,1120073,1624.41
1101053,1121052,793.86
1101053,1121054,636.82
1101053,1121057,785.27
1101053,1121058,1122.43
1101053,1121061,476.47
1101053,1121062,634.9
1101053,1121063,1112.97
1101053,1121064,886.05
1101053,1121065,305.23
1101053,1121066,520.36
1101053,1121068,462.09
1101053,1121069,820.41
1101053,1121071,277.16
1101053,1121072,837.6
1101053,1121073,1378.64
1101053,1121078,777.32
1101053,1121079,866.57
1101053,1121080,1336.97
1101053,1121081,235.05
1101053,1121082,549.27
1101053,1121083,705.29
1101053,1122051,2884.69
1101053,1122052,3160.75
1101053,1122053,7815.14
1101053,1122054,3410
1101053,1122055,2809.95
1101053,1122056,144.37
1101053,1122057,2416.83
1101053,1122058,1570.53
1101053,1122059,1363.34
1101053,1122060,5843.77
1101053,1122061,1211.35
1101053,1122062,858.64
1101053,1122063,836.5
1101053,1122064,741.02
1101053,1122065,2477.99
1101053,1122066,2543.55
1101053,1122067,1599.51
1101053,1122068,942.55
1101053,1123051,4856.6
1101053,1123052,3107.49
1101053,1123053,3415.57
1101053,1123058,2975.01
1101053,1123059,2229.54
1101053,1123060,2543.91
1101053,1123063,2050.38
1101053,1123064,6953.12
1101053,1123065,2034.29
1101053,1123066,1991.64
1101053,1123067,2361.72
1101053,1123068,685.05
1101053,1123071,661.47
1101053,1123072,1170.23
1101053,1123073,534.68
1101053,1123074,806.4
1101053,1123075,730.07
1101053,1123076,1223.83
1101053,1123077,6045.69
1101053,1123078,3277.91
1101053,1123079,2830.81
1101053,1123080,1204.27
1101053,1124051,416.85
1101053,1124052,1338.48
1101053,1124053,370.68
1101053,1124054,507.16
1101053,1124055,167.41
1101053,1124056,216.37
1101053,1124057,871.61
1101053,1124058,1162.88
1101053,1124059,936.22
1101053,1124060,1486.3
1101053,1124061,930.6
1101053,1124062,660.69
1101053,1124063,1065.5
1101053,1124064,666.36
1101053,1124065,1327.92
1101053,1124066,1227.11
1101053,1124067,953.25
1101053,1124068,415.87
1101053,1124069,1283.5
1101053,1124071,1449.79
1101053,1124075,1133.58
1101053,1124077,2124.87
1101053,1124078,622.75
1101053,1124079,1263.92
1101053,1124080,2652.74
1101053,1124081,717.73
1101053,1124082,985.92
1101053,1125051,1168
1101053,1125052,1201.81
1101053,1125053,1270.55
1101053,1125054,594.49
1101053,1125055,937.16
1101053,1125056,976.72
1101053,1125058,660.94
1101053,1125059,580.78
1101053,1125061,750.51
1101053,1125063,603.5
1101053,1125065,799.46
1101053,1125066,813.96
1101053,1125067,844.55
1101053,1125070,35.58
1101053,1125071,742.09
1101053,1125072,832.19
1101053,1125073,1087.09
1101053,1125074,2241.27
1101054,1101053,11048.52
1101054,1101054,19893.55
1101054,1101055,2888.89
1101054,1101056,2009.19
1101054,1101057,834.18
1101054,1101058,1713.13
1101054,1101060,16174.12
1101054,1101061,45904.69
1101054,1101063,1057.58
1101054,1101064,3522.36
1101054,1101067,256.35
1101054,1101068,249.45
1101054,1101069,200.06
1101054,1101070,168.61
1101054,1101071,412.35
1101054,1101072,15228.66
1101054,1101073,4982.8
1101054,1102052,4231.81
1101054,1102054,3640.45
1101054,1102055,5711.24
1101054,1102057,767.44
1101054,1102058,550.45
1101054,1102059,1009.84
1101054,1102060,1070.19
1101054,1102065,187.59
1101054,1102067,528
1101054,1102068,348.63
1101054,1102069,975.62
