"source","target","strength"
1101053,1101053,288102.19
1101053,1101054,17083.29
1101053,1101055,29542.08
1101053,1101056,11831.95
1101053,1101057,8990.92
1101053,1101058,24563.3
1101053,1101060,11245.76
1101053,1101061,141191.7
1101053,1101063,5081.55
1101053,1101064,9076
1101053,1101067,1457.39
1101053,1101068,1361.01
1101053,1101069,708.61
1101053,1101070,1253.6
1101053,1101071,2184.3
1101053,1101072,89490.57
1101053,1101073,7827.07
1101053,1102052,57086.64
1101053,1102054,16053.62
1101053,1102055,50206.11
1101053,1102057,4302.41
1101053,1102058,2161.45
1101053,1102059,4895.46
1101053,1102060,6383.8
1101053,1102065,858.58
1101053,1102067,1465.1
1101053,1102068,3718.95
1101053,1102069,3583.15
1101053,1102070,2176.7
1101053,1102071,2335.4
1101053,1102072,1294.44
1101053,1102073,1075.64
1101053,1103051,2069.05
1101053,1103052,2230.16
1101053,1103053,4551.08
1101053,1103057,2428.23
1101053,1103058,943.27
1101053,1103059,1379.96
1101053,1103063,5316.1
1101053,1103064,481.6
1101053,1103065,1983.88
1101053,1103066,3292.23
1101053,1103069,3931.55
1101053,1103070,1182.6
1101053,1103071,3899.62
1101053,1103072,3407.75
1101053,1103073,10274.86
1101053,1103074,7970.05
1101053,1104052,1186.93
1101053,1104054,2106.29
1101053,1104055,1317.09
1101053,1104056,1993.61
1101053,1104057,2393.84
1101053,1104058,1037.5
1101053,1104059,1288.45
1101053,1104062,1438.46
1101053,1104065,945.21
1101053,1104066,1627.55
1101053,1104067,1040.26
1101053,1104068,1947.39
1101053,1104069,344.9
1101053,1104070,970.01
1101053,1104071,3036.1
1101053,1104072,2050.87
1101053,1104073,3626.23
1101053,1105053,1809.67
1101053,1105054,840.57
1101053,1105055,660.24
1101053,1105056,926.32
1101053,1105057,646.37
1101053,1105058,1014.67
1101053,1105059,1205.82
1101053,1105060,1299.87
1101053,1105061,1394.82
1101053,1105062,1384.41
1101053,1105063,2534.39
1101053,1105064,1041.46
1101053,1105065,928.68
1101053,1105066,1471.44
1101053,1105067,1295.15
1101053,1106071,1339.25
1101053,1106072,1391.17
1101053,1106073,892.47
1101053,1106080,1715.21
1101053,1106081,4254.42
1101053,1106082,3035.27
1101053,1106083,3016.95
1101053,1106084,775.61
1101053,1106086,1345.24
1101053,1106087,2098.91
1101053,1106088,1548.34
1101053,1106089,1690.61
1101053,1106090,1120.59
1101053,1106091,2348.34
1101053,1107052,1041.46
1101053,1107054,486.18
1101053,1107055,439.04
1101053,1107057,1070.56
1101053,1107059,919.74
1101053,1107060,1114.32
1101053,1107061,591.89
1101053,1107062,1205.15
1101053,1107064,1359.06
1101053,1107065,806.14
1101053,1107068,567.7
1101053,1107069,2150.44
1101053,1107070,506.96
1101053,1107071,782.94
1101053,1107072,536.97
1101053,1107073,1143.44
1101053,1108058,1170.19
1101053,1108059,2488.24
1101053,1108060,2398.46
1101053,1108061,2516.06
1101053,1108062,1622.89
1101053,1108063,3164.96
1101053,1108064,2774.19
1101053,1108065,2675.35
1101053,1108066,3207.7
1101053,1108068,1672.89
1101053,1108071,1633.52
1101053,1108072,1820.8
1101053,1108076,1270.08
1101053,1108077,424.99
1101053,1108078,626.43
1101053,1108081,13201.62
1101053,1108082,4452.58
1101053,1108083,4336.84
1101053,1108084,2600.38
1101053,1108085,1725.67
1101053,1109060,1761.65
1101053,1109061,841.26
1101053,1109062,665.87
1101053,1109063,949.23
1101053,1109064,988.72
1101053,1109065,1545.12
1101053,1109069,1795.58
1101053,1109070,1463.15
1101053,1109071,2898.36
1101053,1109072,2157.33
1101053,1109073,2531.77
1101053,1109074,1700.81
1101053,1109075,1771.98
1101053,1110051,1063.59
1101053,1110052,1127.86
1101053,1110053,930.03
1101053,1110054,1182.47
1101053,1110055,1259.07
1101053,1110056,462.51
1101053,1110057,959.03
1101053,1110059,1306.03
1101053,1110060,1770.69
1101053,1110061,376.16
1101053,1110062,1859.13
1101053,1110063,1328.27
1101053,1110064,889.19
1101053,1110065,914.83
1101053,1111051,1532.52
1101053,1111052,1393.93
1101053,1111053,1828.36
1101053,1111056,1872.55
1101053,1111058,2058.29
1101053,1111059,667.06
1101053,1111060,1646.92
1101053,1111061,1141.87
1101053,1111064,921.25
1101053,1111065,1129.66
1101053,1111066,1972.59
1101053,1111069,797.31
1101053,1111072,1347.11
1101053,1111073,828.76
1101053,1111074,490.47
1101053,1111076,736.43
1101053,1111077,1885.77
1101053,1111078,1416.92
1101053,1111079,1522.22
1101053,1112051,11035.06
1101053,1112052,7301.4
1101053,1112055,4897.58
1101053,1112056,2622.82
1101053,1112057,3387.69
1101053,1112058,8138.55
1101053,1112059,4588.66
1101053,1112060,2787.71
1101053,1112065,2969.92
1101053,1112066,1958.48
1101053,1112067,1470.06
1101053,1112068,1121.93
1101053,1112071,13429.24
1101053,1112072,4153.15
1101053,1112073,2512.65
1101053,1112074,3816
1101053,1113052,17158.32
1101053,1113062,11792.88
1101053,1113064,5380.95
1101053,1113065,4091.27
1101053,1113066,5707.99
1101053,1113068,6358.67
1101053,1113069,1970.37
1101053,1113070,2715.21
1101053,1113071,1717.21
1101053,1113072,3444.8
1101053,1113073,33425.67
1101053,1113074,26546.13
1101053,1113075,17827.43
1101053,1113076,9093.87
1101053,1114059,5944.76
1101053,1114060,3361.04
1101053,1114061,2532
1101053,1114063,3028.7
1101053,1114066,11759.8
1101053,1114068,2348.48
1101053,1114069,1910.19
1101053,1114070,1560.84
1101053,1114071,2964.31
1101053,1114072,2498.81
1101053,1114073,5110.74
1101053,1114074,5587.2
1101053,1114075,4869.5
1101053,1114076,4149.07
1101053,1114077,12450.86
1101053,1114078,7213.61
1101053,1115051,3754.69
1101053,1115052,1573.22
1101053,1115053,499.17
1101053,1115054,1282
1101053,1115057,257.33
1101053,1115058,388.23
